variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,27,2069,8.70e-04,10.0,2582,13.68,30.41,5.02,18,-3879.3,-1.722,-4.471,1918,1350,562,0.912,2512,264.9,91.8,0,0.0,0,0,5,10,155.22,23.85,25.07,0.577,0.972,0,0.0,-0.0001,0.0167,0.1086,0.0009,0.0124,,,-42879.42,-20267.77,-42879.42,,,,mappo,retraso
vecinos,2042,28,2070,8.65e-04,10.0,2582,11.33,27.48,5.12,19,-4004.6,-1.77,-4.594,1931,1370,555,0.828,2508,260.6,90.1,0,0.0,0,0,4,10,157.06,24.81,26.19,0.619,0.947,0,0.0,0.0025,0.0193,0.1214,0.0027,0.0248,,,-44350.45,-20780.22,-44350.45,,,,mappo,retraso
vecinos,2042,29,2071,8.60e-04,10.0,2582,10.21,26.31,4.64,18,-3568.0,-1.571,-4.308,1934,1364,564,0.742,2509,259.1,89.5,0,0.0,0,0,4,10,156.06,24.67,26.01,0.575,0.975,0,0.0,-0.0038,0.0138,0.1123,0.0052,0.0298,,,-41656.27,-18756.4,-41656.27,,,,mappo,retraso
vecinos,2042,30,2072,8.55e-04,9.9,2582,10.52,26.43,4.84,17,-3699.1,-1.642,-4.465,1907,1325,578,0.814,2510,258.7,89.4,0,0.0,0,0,4,10,157.74,25.59,27.08,0.666,0.957,0,0.0,-0.0016,0.0137,0.0928,0.004,0.0319,31.2,14.36,-42573.83,-19395.04,-42573.83,31.2,31.62,31.41,mappo,retraso
vecinos,2042,31,2073,8.50e-04,9.7,2582,15.77,33.39,5.11,17,-3934.0,-1.748,-4.563,1910,1333,571,0.966,2511,269.1,93.4,0,0.0,0,0,3,10,156.57,24.72,26.12,0.607,0.973,0,0.0,-0.0005,0.0191,0.1324,0.0062,0.0274,,,-43577.6,-20568.17,-43577.6,,,,mappo,retraso
vecinos,2042,32,2074,8.45e-04,10.1,2582,12.02,28.73,5.01,18,-3854.6,-1.711,-4.638,1901,1302,594,0.904,2507,263.3,91.0,0,0.0,0,0,5,10,158.65,26.41,27.98,0.734,0.916,0,0.0,-0.0014,0.0135,0.1596,0.0022,0.0249,,,-44086.48,-20113.33,-44086.48,,,,mappo,retraso
vecinos,2042,33,2075,8.40e-04,10.1,2582,14.2,31.31,4.81,19,-3654.6,-1.624,-4.464,1905,1317,582,0.905,2504,266.4,92.3,0,0.0,0,0,5,11,158.0,26.38,27.91,0.725,0.922,0,0.0,-0.0015,0.0175,0.1382,0.0049,0.0337,,,-42522.27,-19235.72,-42522.27,,,,mappo,retraso
vecinos,2042,34,2076,8.35e-04,9.7,2582,12.41,28.62,5.14,17,-3975.8,-1.765,-4.629,1914,1338,570,0.851,2508,262.8,90.9,0,0.0,0,0,4,10,156.17,24.54,25.85,0.612,0.952,0,0.0,-0.0007,0.0176,0.1317,0.0026,0.0253,,,-44296.74,-20775.25,-44296.74,,,,mappo,retraso
vecinos,2042,35,2077,8.30e-04,10.0,2582,13.02,30.09,4.72,20,-3610.2,-1.6,-4.425,1912,1330,578,0.912,2507,264.7,91.6,0,0.0,0,0,6,10,157.94,25.78,27.25,0.675,0.914,0,0.0,-0.0007,0.0174,0.1423,0.0038,0.0346,,,-42301.13,-18929.9,-42301.13,,,,mappo,retraso
vecinos,2042,36,2078,8.25e-04,10.0,2582,16.09,33.76,5.04,18,-3894.0,-1.724,-4.501,1920,1342,572,0.999,2505,269.7,93.7,0,0.0,0,0,5,11,156.53,24.65,25.68,0.624,0.968,0,0.0,-0.0016,0.017,0.1135,0.0021,0.016,,,-43205.08,-20356.96,-43205.08,,,,mappo,retraso
vecinos,2042,37,2079,8.20e-04,10.0,2582,14.64,31.54,4.89,19,-3792.2,-1.674,-4.428,1925,1348,572,0.91,2507,266.3,92.4,0,0.0,0,0,6,10,155.87,24.44,25.73,0.608,0.959,0,0.0,0.001,0.0187,0.1304,0.0024,0.0219,,,-42622.02,-19821.4,-42622.02,,,,mappo,retraso
vecinos,2042,38,2080,8.15e-04,10.0,2582,12.54,29.01,4.88,18,-3731.6,-1.648,-4.473,1923,1341,576,0.867,2510,263.0,91.0,0,0.0,0,0,4,11,157.26,25.36,26.49,0.665,0.941,0,0.0,-0.0095,0.0168,0.1194,0.0041,0.0292,,,-43003.16,-19714.02,-43003.16,,,,mappo,retraso
vecinos,2042,39,2081,8.10e-04,10.2,2582,14.18,31.33,4.62,15,-3533.1,-1.562,-4.296,1917,1333,579,0.941,2510,265.3,92.1,0,0.0,0,0,5,10,156.3,24.38,25.4,0.632,0.966,0,0.0,-0.0012,0.0158,0.1179,0.0028,0.0201,,,-41173.69,-18589.49,-41173.69,,,,mappo,retraso
vecinos,2042,40,2082,8.05e-04,9.5,2582,13.84,30.58,4.82,18,-3694.8,-1.638,-4.426,1917,1341,570,0.899,2512,265.0,91.9,0,0.0,0,0,6,10,156.71,25.03,26.37,0.662,0.934,0,0.0,-0.0003,0.0171,0.1322,0.0024,0.0217,31.78,14.86,-42419.54,-19394.89,-42419.54,31.78,30.48,31.13,mappo,retraso
vecinos,2042,41,2083,8.00e-04,9.5,2582,14.76,32.28,4.85,17,-3703.3,-1.642,-4.455,1916,1342,570,0.941,2506,268.4,93.1,0,0.0,0,0,5,11,156.99,25.52,27.19,0.674,0.94,0,0.0,-0.0016,0.0159,0.1384,0.0027,0.0258,,,-42678.44,-19509.72,-42678.44,,,,mappo,retraso
vecinos,2042,42,2084,7.95e-04,9.4,2582,11.14,27.27,4.9,17,-3736.5,-1.658,-4.501,1910,1326,578,0.829,2506,260.2,89.9,0,0.0,0,0,6,10,156.94,25.09,26.61,0.631,0.954,0,0.0,0.0001,0.0183,0.1228,0.003,0.0242,,,-42980.64,-19709.83,-42980.64,,,,mappo,retraso
vecinos,2042,43,2085,7.90e-04,9.6,2582,14.53,31.84,4.98,17,-3828.5,-1.702,-4.491,1916,1348,562,0.915,2505,266.7,92.5,0,0.0,0,0,4,10,156.57,24.32,25.67,0.579,0.98,0,0.0,-0.001,0.0164,0.1198,0.0017,0.0199,,,-43024.08,-20039.44,-43024.08,,,,mappo,retraso
