variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,epsilon,perdida_q,q_medio,actualizaciones,transiciones,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,168,4210,5.00e-04,7.0,1810,7.19,21.02,3.91,19,-2855.8,-1.927,-5.739,1260,882,376,0.733,1770,219.6,75.6,0,0.0,0,0,8,12,103.33,20.47,21.34,0.673,0.906,0,0.0,0.05,0.00396,-2.26,211513,212512,,,-36154.25,-15563.61,-36154.25,,,,dqn,retraso
vecinos,4042,169,4211,5.00e-04,6.9,1810,6.82,20.82,3.76,16,-2726.9,-1.845,-5.742,1241,840,398,0.748,1765,219.6,75.5,0,0.0,0,0,7,12,104.7,21.7,22.36,0.733,0.908,0,0.0,0.05,0.00425,-2.2623,212754,213753,,,-35630.47,-14811.43,-35630.47,,,,dqn,retraso
vecinos,4042,170,4212,5.00e-04,7.0,1810,7.27,21.51,3.95,14,-2898.3,-1.958,-5.826,1259,885,372,0.758,1768,220.5,75.8,0,0.0,0,0,6,12,104.31,21.42,22.03,0.694,0.891,0,0.0,0.05,0.00419,-2.2547,214013,215012,20.62,6.72,-36674.59,-15660.46,-36674.59,20.62,20.8,20.71,dqn,retraso
vecinos,4042,171,4213,5.00e-04,7.0,1810,6.93,20.65,3.79,17,-2778.6,-1.87,-5.563,1268,898,366,0.722,1766,218.6,75.2,0,0.0,0,0,6,12,102.87,20.11,21.0,0.665,0.908,0,0.0,0.05,0.00475,-2.2625,215281,216280,,,-35267.45,-15089.64,-35267.45,,,,dqn,retraso
vecinos,4042,172,4214,5.00e-04,7.1,1810,7.81,21.89,4.24,15,-3126.9,-2.118,-5.965,1269,915,350,0.731,1766,220.4,75.9,0,0.0,0,0,6,10,103.61,20.63,21.65,0.656,0.908,0,0.0,0.05,0.00409,-2.2641,216550,217549,,,-37845.3,-16945.42,-37845.3,,,,dqn,retraso
vecinos,4042,173,4215,5.00e-04,7.1,1810,8.05,22.22,4.34,18,-3265.5,-2.203,-6.025,1271,910,356,0.751,1766,221.0,76.1,0,0.0,0,0,5,13,103.55,20.61,21.53,0.644,0.921,0,0.0,0.05,0.00414,-2.2565,217821,218820,,,-38289.01,-17437.47,-38289.01,,,,dqn,retraso
vecinos,4042,174,4216,5.00e-04,7.1,1810,7.67,21.9,4.16,16,-3080.0,-2.078,-6.068,1247,849,395,0.781,1766,221.1,76.0,0,0.0,0,0,5,11,105.71,22.47,23.64,0.778,0.902,0,0.0,0.05,0.00409,-2.2427,219068,220067,,,-37834.45,-16557.97,-37834.45,,,,dqn,retraso
vecinos,4042,175,4217,5.00e-04,6.9,1810,6.95,20.7,3.82,14,-2776.6,-1.876,-5.699,1247,854,391,0.756,1766,219.1,75.4,0,0.0,0,0,6,10,103.71,21.06,21.41,0.74,0.892,0,0.0,0.05,0.0037,-2.2345,220315,221314,,,-35530.77,-15055.1,-35530.77,,,,dqn,retraso
vecinos,4042,176,4218,5.00e-04,6.9,1810,6.98,20.92,3.84,16,-2795.2,-1.891,-5.771,1246,851,391,0.749,1768,219.6,75.5,0,0.0,0,0,6,11,104.28,21.45,22.07,0.732,0.899,0,0.0,0.05,0.00413,-2.2392,221561,222560,,,-35952.9,-15137.34,-35952.9,,,,dqn,retraso
vecinos,4042,177,4219,5.00e-04,7.3,1810,7.32,21.39,3.97,17,-2877.9,-1.942,-5.892,1244,841,401,0.797,1767,220.8,76.0,0,0.0,0,0,7,11,105.16,22.41,22.74,0.811,0.851,0,0.0,0.05,0.00367,-2.2371,222805,223804,,,-36647.55,-15718.82,-36647.55,,,,dqn,retraso
vecinos,4042,178,4220,5.00e-04,7.0,1810,7.43,21.65,4.02,15,-2976.4,-2.003,-5.855,1264,889,372,0.759,1767,221.2,76.1,0,0.0,0,0,5,10,103.78,21.02,21.56,0.685,0.885,0,0.0,0.05,0.0033,-2.2279,224069,225068,,,-37003.57,-16090.63,-37003.57,,,,dqn,retraso
vecinos,4042,179,4221,5.00e-04,7.0,1810,7.76,21.48,4.21,16,-3155.3,-2.132,-5.861,1280,938,339,0.706,1767,219.7,75.7,0,0.0,0,0,5,10,102.38,19.11,20.11,0.559,0.946,0,0.0,0.05,0.00384,-2.245,225349,226348,,,-37512.6,-16913.06,-37512.6,,,,dqn,retraso
vecinos,4042,180,4222,5.00e-04,7.0,1810,6.77,20.41,3.72,15,-2700.2,-1.824,-5.557,1254,870,381,0.707,1762,218.3,75.1,0,0.0,0,0,5,10,102.96,19.9,20.39,0.632,0.931,0,0.0,0.05,0.00399,-2.2454,226603,227602,20.37,6.72,-34842.54,-14731.53,-34842.54,20.37,20.28,20.325,dqn,retraso
vecinos,4042,181,4223,5.00e-04,7.0,1810,6.96,20.86,3.81,13,-2794.7,-1.888,-5.679,1255,871,380,0.742,1769,219.2,75.4,0,0.0,0,0,6,12,103.7,20.64,21.32,0.685,0.912,0,0.0,0.05,0.00348,-2.2407,227858,228857,,,-35638.09,-15084.57,-35638.09,,,,dqn,retraso
vecinos,4042,182,4224,5.00e-04,7.0,1810,6.98,21.13,3.82,14,-2782.9,-1.875,-5.845,1234,813,419,0.781,1765,220.3,75.8,0,0.0,0,0,6,11,104.85,21.96,22.44,0.785,0.889,0,0.0,0.05,0.00391,-2.2498,229092,230091,,,-36064.78,-15083.46,-36064.78,,,,dqn,retraso
