variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,2042,48,2090,7.65e-04,24.8,4350,10.29,26.86,12.62,37,-9753.6,-1.435,-3.675,5650,3705,1928,1.227,4199,298.1,103.5,0,0.0,0,0,4,8,126.77,21.66,22.04,0.918,0.802,0,0.0,-0.0027,0.0104,0.2301,0.0063,0.0557,,,-103810.29,-50617.71,-103810.29,,,,mappo,retraso
vecinos,2042,49,2091,7.60e-04,24.9,4350,10.08,26.56,12.52,33,-9617.1,-1.421,-3.656,5633,3713,1904,1.189,4201,297.2,103.2,0,0.0,0,0,4,8,127.05,21.42,22.18,0.892,0.814,0,0.0,-0.0031,0.0097,0.2347,0.0066,0.0574,,,-102965.81,-50039.46,-102965.81,,,,mappo,retraso
vecinos,2042,50,2092,7.55e-04,24.7,4350,9.95,26.05,12.31,33,-9464.8,-1.398,-3.589,5634,3709,1908,1.148,4201,295.5,102.7,0,0.0,0,0,4,8,126.51,20.78,21.43,0.858,0.824,0,0.0,-0.0071,0.0096,0.2264,0.0052,0.0465,25.71,9.82,-101105.49,-49275.71,-101105.49,25.71,26.25,25.98,mappo,retraso
vecinos,2042,51,2093,7.50e-04,24.9,4350,10.24,26.55,12.67,33,-9745.7,-1.442,-3.656,5634,3732,1884,1.18,4194,296.9,103.1,0,0.0,0,0,4,8,126.29,20.69,20.79,0.854,0.827,0,0.0,-0.0071,0.0096,0.2354,0.0054,0.0468,,,-102997.59,-50669.11,-102997.59,,,,mappo,retraso
vecinos,2042,52,2094,7.45e-04,24.7,4350,10.5,26.93,13.02,36,-9997.2,-1.481,-3.718,5634,3740,1877,1.214,4201,297.5,103.3,0,0.0,0,0,4,8,126.74,21.33,22.13,0.905,0.811,0,0.0,-0.0039,0.0112,0.2421,0.0058,0.0524,,,-104743.58,-51969.62,-104743.58,,,,mappo,retraso
vecinos,2042,53,2095,7.40e-04,25.4,4350,10.07,26.24,12.56,33,-9675.1,-1.431,-3.606,5650,3768,1868,1.163,4202,296.2,102.9,0,0.0,0,0,3,8,126.27,20.77,20.93,0.824,0.856,0,0.0,-0.0042,0.0102,0.2264,0.0051,0.0495,,,-101864.19,-50203.4,-101864.19,,,,mappo,retraso
vecinos,2042,54,2096,7.35e-04,25.1,4350,10.33,26.77,12.64,32,-9839.2,-1.438,-3.652,5694,3759,1919,1.22,4200,297.4,103.3,0,0.0,0,0,5,8,126.45,20.69,21.57,0.856,0.841,0,0.0,-0.0037,0.0093,0.2327,0.0054,0.0472,,,-103975.04,-51044.66,-103975.04,,,,mappo,retraso
vecinos,2042,55,2097,7.30e-04,24.6,4350,10.52,27.27,12.99,36,-10007.8,-1.477,-3.738,5631,3684,1930,1.252,4199,299.5,103.9,0,0.0,0,0,4,7,126.7,21.42,22.15,0.882,0.82,0,0.0,-0.0057,0.0098,0.246,0.0063,0.0568,,,-105235.9,-51951.56,-105235.9,,,,mappo,retraso
vecinos,2042,56,2098,7.25e-04,24.8,4350,10.27,26.75,12.7,35,-9800.4,-1.446,-3.672,5658,3758,1885,1.197,4199,297.5,103.3,0,0.0,0,0,4,8,126.29,20.83,21.07,0.866,0.828,0,0.0,-0.0058,0.0098,0.2431,0.0062,0.0566,,,-103872.68,-50951.02,-103872.68,,,,mappo,retraso
vecinos,2042,57,2099,7.20e-04,24.9,4350,10.47,26.76,12.88,33,-9913.1,-1.465,-3.666,5654,3759,1879,1.193,4200,297.1,103.2,0,0.0,0,0,4,8,126.71,21.32,22.14,0.901,0.812,0,0.0,-0.0062,0.0109,0.2448,0.0067,0.0606,,,-103643.86,-51641.48,-103643.86,,,,mappo,retraso
vecinos,2042,58,2100,7.15e-04,24.7,4350,9.95,26.05,12.41,31,-9457.6,-1.407,-3.593,5615,3733,1868,1.154,4205,295.4,102.6,0,0.0,0,0,4,8,125.71,20.44,20.78,0.814,0.856,0,0.0,-0.0047,0.0095,0.2297,0.0053,0.0508,,,-100867.55,-49385.64,-100867.55,,,,mappo,retraso
vecinos,2042,59,2101,7.10e-04,24.6,4350,10.09,26.46,12.46,34,-9599.3,-1.415,-3.615,5636,3684,1936,1.186,4203,297.1,103.2,0,0.0,0,0,4,8,127.34,21.98,22.65,0.967,0.766,0,0.0,-0.0042,0.0103,0.2385,0.0059,0.0532,,,-101862.7,-49956.21,-101862.7,,,,mappo,retraso
vecinos,2042,60,2102,7.05e-04,24.8,4350,10.25,26.69,12.68,37,-9764.1,-1.439,-3.655,5658,3753,1889,1.197,4200,297.4,103.3,0,0.0,0,0,4,8,127.48,22.01,22.39,0.944,0.786,0,0.0,-0.0068,0.0105,0.2449,0.0074,0.0648,24.83,9.03,-103406.04,-50845.46,-103406.04,24.83,26.15,25.49,mappo,retraso
vecinos,2042,61,2103,7.00e-04,24.8,4350,10.07,26.09,12.52,35,-9620.5,-1.423,-3.578,5653,3779,1858,1.123,4199,295.1,102.6,0,0.0,0,0,4,8,126.75,21.14,21.82,0.849,0.847,0,0.0,-0.0076,0.01,0.2443,0.0058,0.053,,,-101124.93,-50156.07,-101124.93,,,,mappo,retraso
vecinos,2042,62,2104,6.95e-04,25.1,4350,10.53,26.94,13.04,36,-10074.1,-1.49,-3.726,5654,3780,1856,1.183,4202,297.5,103.3,0,0.0,0,0,4,8,127.54,21.74,22.9,0.899,0.807,0,0.0,-0.0058,0.011,0.2649,0.0063,0.061,,,-105322.71,-52257.23,-105322.71,,,,mappo,retraso
vecinos,2042,63,2105,6.90e-04,25.0,4350,10.56,27.26,13.08,40,-10038.2,-1.487,-3.755,5620,3700,1904,1.226,4201,299.1,103.8,0,0.0,0,0,4,8,128.62,22.96,23.75,0.982,0.761,0,0.0,-0.0053,0.0102,0.2622,0.0066,0.0614,,,-105512.36,-52225.65,-105512.36,,,,mappo,retraso
