variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera,ret_retraso,ret_colas,ret_spill,val_999,val_1999,val,algoritmo,recompensa_tipo
vecinos,4042,66,4108,6.75e-04,14.6,3620,70.02,132.75,47.59,146,-58735.9,-27.344,-52.176,1961,1602,317,4.084,2875,400.6,141.7,0,0.0,0,0,33,37,256.29,173.53,188.61,5.56,0.262,0,0.0,-0.0064,0.6843,0.2058,0.0041,0.0501,,,-511583.95,-294817.69,-519953.95,,,,ippo,retraso
vecinos,4042,67,4109,6.70e-04,14.3,3620,68.11,128.81,46.43,125,-56603.3,-26.425,-50.431,1961,1607,306,3.97,2904,395.4,139.7,0,0.0014,5,1,34,37,259.33,176.48,191.22,5.576,0.249,0,0.0,-0.0052,0.7172,0.1996,0.004,0.0476,,,-494471.97,-285035.21,-502497.97,,,,ippo,retraso
vecinos,4042,68,4110,6.65e-04,13.7,3620,65.98,125.03,45.27,118,-55088.5,-25.863,-49.267,1949,1596,308,3.908,2909,389.5,137.5,0,0.0,0,0,33,38,252.39,169.47,185.01,5.462,0.284,0,0.0,-0.0058,0.5757,0.2065,0.0061,0.0498,,,-480109.51,-277104.66,-487383.51,,,,ippo,retraso
vecinos,4042,69,4111,6.60e-04,14.1,3620,70.77,137.47,47.88,135,-58487.3,-27.103,-53.36,1967,1606,323,4.357,2867,408.1,144.2,0,0.0011,4,1,35,37,262.02,179.16,196.72,5.888,0.231,0,0.0,-0.0046,0.6312,0.207,0.0034,0.0419,,,-524799.09,-294090.94,-531003.09,,,,ippo,retraso
vecinos,4042,70,4112,6.55e-04,14.3,3620,73.66,138.98,49.96,128,-61139.1,-28.41,-54.282,1964,1605,315,4.346,2858,410.9,145.4,0,0.0,0,0,32,37,262.68,180.03,198.28,5.851,0.212,0,0.0,-0.0071,0.4987,0.2185,0.0069,0.0672,125.53,65.22,-533045.49,-307632.41,-539271.49,125.53,121.15,123.34,ippo,retraso
vecinos,4042,71,4113,6.50e-04,13.7,3620,65.23,128.59,44.57,122,-53841.4,-25.183,-50.164,1953,1605,313,4.064,2912,395.1,139.3,0,0.0,0,0,33,37,262.16,179.01,197.19,5.788,0.249,0,0.0,-0.0022,0.5782,0.1911,0.0038,0.0459,,,-489848.84,-271087.63,-496510.84,,,,ippo,retraso
vecinos,4042,72,4114,6.45e-04,13.4,3620,59.35,117.96,41.31,107,-48590.0,-23.116,-46.578,1918,1568,311,3.853,2940,380.0,133.6,0,0.0,0,0,32,37,249.76,166.75,180.68,5.602,0.254,0,0.0,-0.0046,0.5916,0.184,0.0046,0.0449,,,-446680.89,-244783.71,-450872.89,,,,ippo,retraso
vecinos,4042,73,4115,6.40e-04,13.2,3620,60.86,122.53,42.23,125,-50121.0,-23.777,-48.35,1923,1572,314,3.906,2931,386.3,135.8,0,0.0,0,0,31,37,252.48,169.58,186.77,5.528,0.254,0,0.0,-0.0059,0.5346,0.1767,0.0051,0.0561,,,-464881.03,-252395.38,-468965.03,,,,ippo,retraso
vecinos,4042,74,4116,6.35e-04,13.7,3620,63.48,125.3,43.31,130,-52522.8,-24.52,-48.755,1958,1603,312,3.943,2897,389.4,137.1,0,0.0,0,0,33,37,258.51,175.46,193.2,5.619,0.277,0,0.0,-0.0071,0.6292,0.1979,0.0068,0.0663,,,-477310.5,-264384.57,-483932.5,,,,ippo,retraso
vecinos,4042,75,4117,6.30e-04,13.7,3620,61.93,124.25,42.26,118,-50672.0,-23.634,-48.1,1954,1590,319,4.08,2922,388.6,136.7,0,0.0,0,0,31,37,260.05,177.35,196.27,5.958,0.256,0,0.0,-0.003,0.4523,0.181,0.0042,0.0439,,,-469941.6,-255131.18,-474681.6,,,,ippo,retraso
vecinos,4042,76,4118,6.25e-04,13.7,3620,64.81,127.7,43.07,116,-53451.4,-24.318,-48.406,2006,1635,326,4.135,2874,393.2,138.8,0,0.0,13,1,37,37,261.45,178.48,198.93,5.877,0.302,0,0.0,-0.0012,0.6309,0.1851,0.0058,0.054,,,-485507.89,-268758.0,-492433.89,,,,ippo,retraso
vecinos,4042,77,4119,6.20e-04,13.3,3620,62.33,121.76,42.62,115,-51011.7,-23.837,-47.454,1946,1574,327,3.908,2922,385.0,135.5,0,0.0,0,0,33,37,256.76,174.1,193.42,5.61,0.228,0,0.0,-0.0057,0.4754,0.1784,0.0064,0.056,,,-461728.45,-256982.82,-467784.45,,,,ippo,retraso
vecinos,4042,78,4120,6.15e-04,13.8,3620,65.97,126.02,44.74,136,-54410.0,-25.26,-49.097,1959,1586,331,4.085,2906,391.6,138.2,0,0.0,17,1,37,37,258.42,175.47,192.31,5.771,0.241,0,0.0,-0.0038,0.6376,0.1823,0.0037,0.0368,,,-480905.29,-273736.88,-487565.29,,,,ippo,retraso
vecinos,4042,79,4121,6.10e-04,13.5,3620,63.38,124.56,43.24,127,-52420.9,-24.45,-48.654,1953,1588,322,4.003,2901,389.2,137.0,0,0.0,0,0,33,38,257.4,174.38,192.57,5.729,0.268,0,0.0,-0.0045,0.5648,0.182,0.0039,0.0393,,,-475103.0,-263938.58,-480753.0,,,,ippo,retraso
