t,semaforo_C1,semaforo_C2,semaforo_C3
526,2,2,0
527,2,2,0
528,2,2,0
529,2,2,0
530,2,3,0
531,2,3,0
532,2,3,0
533,2,0,0
534,2,0,0
535,2,0,0
536,3,0,0
537,3,0,0
538,3,0,0
539,0,0,0
540,0,0,0
541,0,0,1
542,0,0,1
543,0,0,1
544,0,0,2
545,0,0,2
546,0,1,2
547,0,1,2
548,0,1,2
549,0,2,2
550,0,2,2
551,0,2,2
552,0,2,2
553,0,2,2
554,0,2,3
555,1,2,3
556,1,2,3
557,1,2,0
558,2,2,0
559,2,3,0
560,2,3,0
561,2,3,0
562,2,0,0
563,2,0,0
564,2,0,0
565,2,0,0
566,2,0,0
567,2,0,0
568,3,0,0
569,3,0,0
570,3,0,1
571,0,0,1
572,0,0,1
573,0,0,2
574,0,0,2
575,0,0,2
576,0,0,2
577,0,0,2
578,0,1,2
579,0,1,2
580,0,1,2
581,0,2,2
582,0,2,2
583,0,2,3
584,0,2,3
585,0,2,3
586,0,2,0
587,0,2,0
588,0,2,0
589,0,2,0
590,0,2,0
591,0,3,0
592,0,3,0
593,0,3,0
594,0,0,0
595,0,0,0
596,0,0,0
597,1,0,0
598,1,0,0
599,1,0,0
600,2,0,0
601,2,0,0
602,2,0,0
603,2,0,1
604,2,0,1
605,2,0,1
606,2,0,2
607,2,0,2
608,2,1,2
609,2,1,2
610,3,1,2
611,3,2,2
612,3,2,2
613,0,2,2
614,0,2,2
615,0,2,2
616,0,2,3
617,0,2,3
618,0,2,3
619,0,2,0
620,0,2,0
621,0,3,0
622,0,3,0
623,0,3,0
624,0,0,0
625,0,0,0
626,1,0,0
627,1,0,0
628,1,0,0
629,2,0,0
630,2,0,0
631,2,0,0
632,2,0,0
633,2,0,0
634,2,1,0
635,2,1,1
636,2,1,1
637,2,2,1
638,2,2,2
639,3,2,2
640,3,2,2
641,3,2,2
642,0,2,2
643,0,2,2
644,0,2,2
645,0,2,2
646,0,2,2
647,0,2,2
648,0,2,3
649,0,3,3
650,0,3,3
651,0,3,0
652,0,0,0
653,0,0,0
654,0,0,0
655,0,0,0
656,1,0,0
657,1,0,0
658,1,0,0
659,2,0,0
660,2,0,0
661,2,0,1
662,2,0,1
663,2,0,1
664,2,1,2
665,2,1,2
666,2,1,2
667,2,2,2
668,2,2,2
669,3,2,2
670,3,2,2
671,3,2,2
672,0,2,2
673,0,2,2
674,0,2,3
675,0,2,3
676,0,2,3
677,0,3,0
678,0,3,0
679,0,3,0
680,0,0,0
681,0,0,0
682,1,0,0
683,1,0,0
684,1,0,0
685,2,0,0
686,2,0,0
687,2,0,0
688,2,0,0
689,2,0,0
690,2,0,0
691,2,1,1
692,2,1,1
693,2,1,1
694,2,2,2
695,3,2,2
696,3,2,2
697,3,2,2
698,0,2,2
699,0,2,2
700,0,2,2
701,0,2,2
702,0,2,2
703,0,2,2
704,0,3,3
705,0,3,3
706,0,3,3
707,0,0,0
708,1,0,0
709,1,0,0
710,1,0,0
711,2,0,0
712,2,0,0
713,2,0,0
714,2,0,0
715,2,0,0
716,2,0,0
717,2,0,0
718,2,0,0
719,2,0,0
720,2,0,1
721,3,1,1
722,3,1,1
723,3,1,2
724,0,2,2
725,0,2,2
726,0,2,2
727,0,2,2
728,0,2,2
729,0,2,2
730,0,2,2
731,0,2,2
732,0,2,2
733,0,2,2
734,0,3,2
735,0,3,3
736,0,3,3
737,0,0,3
738,1,0,0
739,1,0,0
740,1,0,0
741,2,0,0
742,2,0,0
743,2,0,0
744,2,0,0
745,2,0,0
746,2,0,0
747,2,1,0
748,2,1,1
749,2,1,1
750,2,2,1
751,3,2,2
752,3,2,2
753,3,2,2
754,0,2,2
755,0,2,2
756,0,2,2
757,0,2,2
758,0,2,2
759,0,2,2
760,0,3,2
761,0,3,3
762,0,3,3
763,0,0,3
764,0,0,0
765,0,0,0
766,0,0,0
767,0,0,0
768,1,0,0
769,1,0,0
770,1,0,0
771,2,0,0
772,2,0,0
773,2,0,0
774,2,1,1
775,2,1,1
776,2,1,1
777,2,2,2
778,2,2,2
779,2,2,2
780,2,2,2
781,3,2,2
782,3,2,2
783,3,2,2
784,0,2,2
785,0,2,2
786,0,2,2
787,0,2,2
788,0,3,2
789,0,3,3
790,0,3,3
791,0,0,3
792,0,0,0
793,0,0,0
794,0,0,0
795,0,0,0
796,1,0,0
797,1,0,0
798,1,0,0
799,2,0,0
800,2,0,0
801,2,0,0
802,2,0,0
803,2,1,0
804,2,1,0
805,2,1,0
806,2,2,1
807,2,2,1
808,2,2,1
809,3,2,2
810,3,2,2
811,3,2,2
812,0,2,2
813,0,2,2
814,0,2,2
815,0,2,2
816,0,3,2
817,0,3,2
818,0,3,2
819,0,0,3
820,0,0,3
821,0,0,3
822,0,0,0
823,1,0,0
824,1,0,0
825,1,0,0
826,2,0,0
827,2,0,0
828,2,0,0
829,2,1,0
830,2,1,0
831,2,1,0
832,2,2,0
833,2,2,1
834,2,2,1
835,2,2,1
836,3,2,2
837,3,2,2
838,3,2,2
839,0,2,2
840,0,2,2
841,0,2,2
842,0,3,2
843,0,3,2
844,0,3,2
845,0,0,2
846,0,0,2
847,0,0,2
848,0,0,2
849,0,0,3
850,0,0,3
851,0,0,3
852,1,0,0
853,1,0,0
854,1,0,0
855,2,0,0
856,2,0,0
857,2,0,0
858,2,1,0
859,2,1,0
860,2,1,0
861,2,2,0
862,2,2,1
863,2,2,1
864,2,2,1
865,2,2,2
866,2,2,2
867,2,2,2
868,2,2,2
869,2,2,2
870,2,2,2
871,2,3,2
872,3,3,2
873,3,3,2
874,3,0,2
875,0,0,3
876,0,0,3
877,0,0,3
878,0,0,0
879,0,0,0
880,0,0,0
881,0,0,0
882,0,0,0
883,0,0,0
884,0,0,0
885,0,1,0
886,0,1,0
887,0,1,0
888,1,2,0
889,1,2,0
890,1,2,0
891,2,2,1
892,2,2,1
893,2,2,1
894,2,2,2
895,2,2,2
896,2,2,2
897,2,2,2
898,2,3,2
899,2,3,2
900,2,3,2
901,3,0,2
902,3,0,2
903,3,0,2
904,0,0,2
905,0,0,2
906,0,0,2
907,0,0,2
908,0,0,2
909,0,0,2
910,0,0,3
911,0,0,3
912,0,0,3
913,0,0,0
914,0,0,0
915,0,0,0
916,0,0,0
917,0,0,0
918,1,1,0
919,1,1,0
920,1,1,0
921,2,2,0
922,2,2,0
923,2,2,0
924,2,2,0
925,2,2,0
926,2,2,0
927,2,2,1
928,2,2,1
929,2,2,1
930,2,2,2
931,3,3,2
932,3,3,2
933,3,3,2
934,0,0,2
935,0,0,2
936,0,0,2
937,0,0,2
938,0,0,2
939,0,0,2
940,0,0,3
941,0,0,3
942,0,0,3
943,0,0,0
944,0,0,0
945,0,0,0
946,0,0,0
947,0,1,0
948,0,1,0
949,1,1,0
950,1,2,0
951,1,2,0
952,2,2,0
953,2,2,0
954,2,2,1
955,2,2,1
956,2,2,1
957,2,2,2
958,2,2,2
959,2,2,2
960,2,3,2
961,2,3,2
962,3,3,2
963,3,0,2
964,3,0,2
965,0,0,2
966,0,0,2
967,0,0,2
968,0,0,2
969,0,0,2
970,0,0,3
971,0,0,3
972,0,0,3
973,0,1,0
974,0,1,0
975,1,1,0
976,1,2,0
977,1,2,0
978,2,2,0
979,2,2,0
980,2,2,0
981,2,2,0
982,2,2,0
983,2,2,0
984,2,2,0
985,2,2,0
986,2,2,1
987,2,2,1
988,2,2,1
989,2,2,2
990,2,3,2
991,3,3,2
992,3,3,2
993,3,0,2
994,0,0,2
995,0,0,2
996,0,0,2
997,0,0,2
998,0,0,2
999,0,0,3
1000,0,0,3
1001,0,0,3
1002,0,0,0
1003,0,1,0
1004,0,1,0
1005,0,1,0
1006,0,2,0
1007,0,2,0
1008,0,2,0
1009,0,2,0
1010,0,2,0
1011,0,2,0
1012,0,2,1
1013,0,2,1
1014,0,2,1
1015,0,2,2
1016,1,3,2
1017,1,3,2
1018,1,3,2
1019,2,0,2
1020,2,0,2
1021,2,0,2
1022,2,0,2
1023,2,0,2
1024,2,0,2
1025,2,0,2
1026,2,0,2
1027,2,0,2
1028,2,0,2
1029,2,0,2
1030,2,0,2
1031,2,0,3
1032,2,0,3
1033,2,0,3
1034,2,0,0
1035,3,0,0
1036,3,0,0
1037,3,0,0
1038,0,0,0
1039,0,1,0
1040,0,1,0
1041,0,1,0
1042,0,2,0
1043,0,2,0
1044,0,2,0
1045,0,2,0
1046,0,2,0
1047,0,2,0
1048,0,2,0
1049,0,2,0
1050,0,2,0
1051,0,2,0
1052,0,3,0
1053,0,3,0
1054,0,3,0
1055,0,0,0
1056,1,0,0
1057,1,0,0
1058,1,0,0
1059,2,0,0
1060,2,0,0
1061,2,0,0
1062,2,0,0
1063,2,0,0
1064,2,0,0
1065,2,0,0
1066,2,0,0
1067,2,0,0
1068,2,0,1
1069,2,0,1
1070,2,0,1
1071,2,0,2
1072,3,0,2
1073,3,0,2
1074,3,0,2
1075,0,0,2
1076,0,0,2
1077,0,0,2
1078,0,0,2
1079,0,1,2
1080,0,1,2
1081,0,1,3
1082,0,2,3
1083,0,2,3
1084,0,2,0
1085,0,2,0
1086,0,2,0
1087,0,2,0
1088,0,2,0
1089,0,2,0
1090,0,2,0
1091,0,2,0
1092,0,3,0
1093,1,3,0
1094,1,3,0
1095,1,0,0
1096,2,0,0
1097,2,0,0
1098,2,0,0
