variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,95,137,5.30e-04,8.0,1810,7.11,20.96,3.88,16,-2843.5,-1.919,-5.746,1247,849,395,0.755,1764,219.3,75.5,0,0.0,0,0,9,14,104.02,21.39,22.9,0.735,0.912,0,0.0,-0.0021,0.0274,0.1681,0.0025,0.0299,,
vecinos,42,96,138,5.25e-04,8.1,1810,6.93,20.81,3.81,15,-2757.1,-1.863,-5.753,1241,836,402,0.741,1761,219.1,75.4,0,0.0,0,0,9,15,103.89,20.88,22.11,0.702,0.924,0,0.0,-0.0015,0.0296,0.1583,0.0017,0.0234,,
vecinos,42,97,139,5.20e-04,7.4,1810,6.39,20.02,3.55,17,-2558.0,-1.733,-5.498,1242,845,394,0.719,1767,217.4,74.8,0,0.0,0,0,9,16,103.94,21.19,22.35,0.726,0.901,0,0.0,-0.0015,0.0263,0.1589,0.003,0.0344,,
vecinos,42,98,140,5.15e-04,7.8,1810,6.33,19.68,3.53,14,-2556.7,-1.732,-5.409,1239,835,401,0.697,1767,216.4,74.5,0,0.0,0,0,4,11,102.49,19.7,20.48,0.648,0.949,0,0.0,-0.0005,0.0232,0.1402,0.0028,0.0294,,
vecinos,42,99,141,5.10e-04,7.0,1810,6.56,20.08,3.65,14,-2647.3,-1.798,-5.538,1242,851,389,0.691,1769,217.4,74.8,0,0.0,0,0,6,12,102.81,19.93,20.95,0.628,0.941,0,0.0,0.0003,0.0285,0.1261,0.0032,0.0323,,
vecinos,42,100,142,5.05e-04,8.2,1810,6.83,20.49,3.74,13,-2697.9,-1.82,-5.604,1244,841,401,0.746,1767,218.7,75.3,0,0.0,0,0,5,13,104.02,21.44,22.81,0.754,0.909,0,0.0,-0.0022,0.0248,0.1207,0.0051,0.0384,20.2,6.59
vecinos,42,101,143,5.00e-04,7.7,1810,6.87,20.67,3.76,15,-2727.1,-1.845,-5.648,1243,846,396,0.751,1770,219.0,75.4,0,0.0,0,0,6,14,103.78,21.18,21.79,0.738,0.9,0,0.0,-0.0017,0.0279,0.1322,0.0032,0.0367,,
vecinos,42,102,144,4.95e-04,7.4,1810,6.74,20.33,3.7,15,-2698.2,-1.823,-5.524,1254,870,381,0.71,1764,218.0,75.0,0,0.0,0,0,5,11,103.24,20.14,20.33,0.641,0.927,0,0.0,-0.0027,0.0244,0.1193,0.0052,0.0392,,
vecinos,42,103,145,4.90e-04,7.1,1810,6.77,20.54,3.72,14,-2716.6,-1.836,-5.624,1252,865,384,0.72,1767,218.5,75.2,0,0.0,0,0,8,15,103.6,20.45,21.84,0.666,0.927,0,0.0,-0.0005,0.0275,0.1286,0.0026,0.0289,,
vecinos,42,104,146,4.85e-04,8.3,1810,6.53,20.27,3.61,18,-2587.2,-1.748,-5.549,1250,859,388,0.726,1764,217.8,74.9,0,0.0,0,0,8,15,104.0,21.2,22.65,0.712,0.901,0,0.0,-0.0037,0.0274,0.1267,0.0034,0.0337,,
vecinos,42,105,147,4.80e-04,7.5,1810,6.48,19.92,3.57,14,-2569.1,-1.741,-5.432,1247,860,385,0.704,1765,216.9,74.7,0,0.0,0,0,8,15,103.0,20.28,20.97,0.674,0.924,0,0.0,-0.0039,0.0254,0.1008,0.0033,0.0318,,
vecinos,42,106,148,4.75e-04,7.9,1810,7.0,20.96,3.82,16,-2791.4,-1.889,-5.694,1254,875,376,0.726,1765,218.7,75.2,0,0.0,0,0,7,15,104.31,21.08,21.73,0.667,0.92,0,0.0,-0.0006,0.0268,0.1103,0.0042,0.0345,,
vecinos,42,107,149,4.70e-04,7.6,1810,6.61,20.1,3.62,16,-2647.4,-1.782,-5.514,1258,871,385,0.712,1768,217.1,74.7,0,0.0,0,0,6,12,103.49,20.26,21.19,0.659,0.926,0,0.0,-0.0019,0.0204,0.114,0.0032,0.0291,,
vecinos,42,108,150,4.65e-04,7.6,1810,6.59,20.23,3.63,13,-2629.8,-1.777,-5.549,1249,860,388,0.704,1766,217.2,74.7,0,0.0,0,0,6,12,103.77,20.59,21.4,0.662,0.925,0,0.0,-0.0006,0.0287,0.0988,0.0064,0.0413,,
vecinos,42,109,151,4.60e-04,7.6,1810,6.08,19.54,3.4,13,-2449.5,-1.66,-5.295,1250,867,380,0.656,1766,216.0,74.3,0,0.0,0,0,4,12,103.2,20.08,20.96,0.602,0.959,0,0.0,0.0011,0.019,0.0934,0.0043,0.025,,
vecinos,42,110,152,4.55e-04,9.5,1810,7.41,21.13,4.04,13,-2963.7,-2.008,-5.794,1253,873,378,0.732,1766,219.3,75.5,0,0.0,0,0,4,11,102.35,19.58,20.31,0.596,0.954,0,0.0,-0.001,0.0248,0.0895,0.0042,0.0313,19.44,6.24
vecinos,42,111,153,4.50e-04,8.6,1810,6.52,19.86,3.57,15,-2581.3,-1.744,-5.381,1255,870,382,0.699,1764,216.4,74.5,0,0.0,0,0,7,12,102.86,20.09,20.7,0.654,0.929,0,0.0,0.0016,0.0237,0.0844,0.0019,0.021,,
vecinos,42,112,154,4.45e-04,8.7,1810,6.24,19.54,3.47,13,-2500.8,-1.692,-5.309,1250,863,385,0.688,1766,215.5,74.2,0,0.0,0,0,5,11,102.89,19.85,20.89,0.619,0.949,0,0.0,-0.0017,0.0206,0.0812,0.0031,0.0246,,
vecinos,42,113,155,4.40e-04,8.9,1810,6.88,20.24,3.77,15,-2756.8,-1.86,-5.516,1253,867,384,0.709,1770,217.3,74.9,0,0.0,0,0,6,12,102.35,19.74,20.59,0.64,0.941,0,0.0,-0.0004,0.034,0.0862,0.0026,0.0256,,
vecinos,42,114,156,4.35e-04,10.4,1810,6.8,20.52,3.72,16,-2706.9,-1.834,-5.577,1252,871,378,0.691,1762,217.9,75.0,0,0.0,0,0,9,15,103.81,20.87,21.59,0.653,0.928,0,0.0,0.0001,0.0364,0.0972,0.0026,0.0215,,
vecinos,42,115,157,4.30e-04,8.4,1810,6.57,20.09,3.62,18,-2621.9,-1.772,-5.438,1255,873,380,0.698,1763,217.4,74.8,0,0.0,0,0,6,12,102.98,20.12,21.03,0.644,0.94,0,0.0,-0.0023,0.0222,0.1078,0.0041,0.0303,,
vecinos,42,116,158,4.25e-04,8.6,1810,6.91,20.42,3.78,15,-2759.2,-1.862,-5.529,1257,875,379,0.699,1762,217.8,75.0,0,0.0,0,0,6,12,102.21,19.48,20.55,0.611,0.951,0,0.0,-0.0012,0.021,0.1335,0.0035,0.0381,,
vecinos,42,117,159,4.20e-04,8.8,1810,6.36,19.55,3.53,17,-2541.1,-1.719,-5.35,1249,862,385,0.672,1771,215.7,74.3,0,0.0,0,0,6,11,102.3,19.44,20.38,0.624,0.954,0,0.0,-0.0029,0.0264,0.1315,0.0024,0.0261,,
vecinos,42,118,160,4.15e-04,7.1,1810,6.86,20.64,3.76,18,-2727.0,-1.843,-5.64,1253,868,382,0.727,1765,218.0,75.1,0,0.0,0,0,6,13,104.12,21.06,22.32,0.702,0.905,0,0.0,-0.0009,0.0276,0.1477,0.0041,0.0347,,
vecinos,42,119,161,4.10e-04,7.6,1810,6.82,20.71,3.75,17,-2737.5,-1.852,-5.659,1251,866,383,0.735,1767,218.4,75.1,0,0.0,0,0,9,16,104.16,21.19,22.48,0.712,0.901,0,0.0,-0.0017,0.0337,0.1604,0.0033,0.0364,,
vecinos,42,120,162,4.05e-04,8.9,1810,6.58,20.19,3.65,13,-2647.8,-1.796,-5.528,1251,871,378,0.704,1767,217.4,74.8,0,0.0,0,0,7,12,103.76,20.65,21.92,0.648,0.945,0,0.0,0.0002,0.0269,0.1533,0.0035,0.0368,19.95,6.51
vecinos,42,121,163,4.00e-04,8.5,1810,7.16,20.81,3.91,16,-2850.1,-1.926,-5.703,1255,872,380,0.738,1765,218.5,75.2,0,0.0,0,0,5,11,103.12,20.23,21.05,0.669,0.927,0,0.0,-0.0007,0.024,0.1781,0.0037,0.0374,,
vecinos,42,122,164,3.95e-04,9.6,1810,7.11,20.89,3.9,13,-2845.7,-1.928,-5.702,1249,864,383,0.73,1763,218.9,75.3,0,0.0,0,0,6,11,103.57,20.86,22.35,0.688,0.928,0,0.0,0.0002,0.022,0.1717,0.0025,0.0309,,
vecinos,42,123,165,3.90e-04,9.4,1810,6.99,20.87,3.83,17,-2798.4,-1.891,-5.693,1256,877,377,0.727,1766,219.5,75.5,0,0.0,0,0,7,13,104.23,21.2,22.49,0.698,0.922,0,0.0,0.0003,0.0307,0.1656,0.0029,0.0321,,
vecinos,42,124,166,3.85e-04,7.9,1810,6.3,19.69,3.52,13,-2569.8,-1.746,-5.364,1247,864,380,0.681,1767,216.3,74.5,0,0.0,0,0,5,11,102.69,20.03,21.05,0.646,0.948,0,0.0,-0.0005,0.0256,0.1932,0.0054,0.049,,
vecinos,42,125,167,3.80e-04,9.4,1810,6.75,20.26,3.71,16,-2681.1,-1.814,-5.523,1251,866,383,0.721,1771,217.5,74.9,0,0.0,0,0,6,11,103.34,20.61,21.22,0.686,0.921,0,0.0,-0.001,0.027,0.1988,0.0014,0.0194,,
vecinos,42,126,168,3.75e-04,8.4,1810,6.81,20.26,3.76,13,-2739.5,-1.854,-5.544,1255,876,376,0.704,1768,217.3,74.8,0,0.0,0,0,6,11,102.7,19.7,20.8,0.633,0.944,0,0.0,0.0021,0.0274,0.189,0.0032,0.0397,,
vecinos,42,127,169,3.70e-04,10.3,1810,6.94,20.55,3.8,15,-2763.8,-1.872,-5.622,1252,871,378,0.732,1768,217.6,74.9,0,0.0,0,0,7,12,103.82,20.97,21.69,0.716,0.888,0,0.0,-0.0051,0.0278,0.1577,0.0028,0.0301,,
vecinos,42,128,170,3.65e-04,8.3,1810,6.91,20.69,3.79,16,-2766.4,-1.874,-5.646,1255,878,374,0.698,1770,218.8,75.3,0,0.0,0,0,6,12,103.76,20.78,21.78,0.651,0.932,0,0.0,-0.0005,0.0284,0.156,0.0027,0.0315,,
vecinos,42,129,171,3.60e-04,8.6,1810,7.01,20.84,3.85,18,-2794.4,-1.893,-5.71,1253,875,376,0.738,1767,218.5,75.2,0,0.0,0,0,9,15,103.92,21.02,22.15,0.713,0.899,0,0.0,0.0006,0.0311,0.1538,0.005,0.043,,
vecinos,42,130,172,3.55e-04,9.2,1810,6.7,20.44,3.68,13,-2677.1,-1.811,-5.558,1253,873,378,0.706,1764,218.0,75.0,0,0.0,0,0,7,12,103.81,20.67,21.66,0.649,0.929,0,0.0,-0.0028,0.0259,0.151,0.0028,0.0313,19.92,6.54
vecinos,42,131,173,3.50e-04,8.1,1810,6.87,20.08,3.78,13,-2741.6,-1.857,-5.504,1252,872,377,0.7,1764,216.9,74.7,0,0.0,0,0,6,11,102.11,19.38,20.36,0.624,0.946,0,0.0,-0.0007,0.0231,0.1434,0.0021,0.028,,
vecinos,42,132,174,3.45e-04,8.2,1810,6.64,20.1,3.66,14,-2655.8,-1.799,-5.472,1251,868,380,0.712,1772,217.0,74.7,0,0.0,0,0,7,13,102.96,20.13,20.85,0.667,0.928,0,0.0,0.0002,0.0251,0.1216,0.0022,0.0231,,
vecinos,42,133,175,3.40e-04,8.4,1810,6.89,20.61,3.77,15,-2741.8,-1.855,-5.637,1253,872,379,0.715,1768,218.1,75.1,0,0.0,0,0,6,12,103.93,20.86,21.5,0.679,0.931,0,0.0,-0.0014,0.0312,0.1369,0.0027,0.0334,,
vecinos,42,134,176,3.35e-04,8.5,1810,6.97,20.67,3.82,13,-2782.1,-1.887,-5.625,1253,876,375,0.712,1762,218.5,75.2,0,0.0,0,0,7,11,103.24,20.22,21.25,0.647,0.936,0,0.0,-0.0028,0.0235,0.1288,0.0026,0.0294,,
vecinos,42,135,177,3.30e-04,9.6,1810,6.48,19.92,3.59,15,-2588.9,-1.754,-5.469,1246,857,387,0.702,1765,216.8,74.6,0,0.0,0,0,4,11,102.97,19.8,20.47,0.634,0.941,0,0.0,0.0021,0.0226,0.1308,0.0024,0.0237,,
