variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,124,166,3.85e-04,13.0,3620,60.06,123.53,41.04,109,-49051.2,-22.921,-48.737,1936,1550,344,4.188,2937,385.8,135.5,0,0.0025,9,1,37,37,258.75,175.95,193.95,6.061,0.248,138,549.6,-0.0006,0.47,0.2182,0.0033,0.0391,,
spill,42,125,167,3.80e-04,13.0,3620,59.23,117.51,40.42,121,-48839.2,-22.779,-46.607,1951,1582,326,3.765,2930,377.8,132.9,0,0.0,0,0,33,37,254.05,171.16,186.44,5.571,0.265,159,772.2,-0.0049,0.4935,0.1897,0.0033,0.043,,
spill,42,126,168,3.75e-04,12.8,3620,61.64,116.34,42.0,115,-51252.3,-23.883,-46.326,1959,1597,317,3.6,2919,377.2,133.0,0,0.0,10,2,37,37,252.15,169.31,183.66,5.318,0.281,178,785.0,-0.0035,0.6717,0.2104,0.0031,0.0344,,
spill,42,127,169,3.70e-04,12.3,3620,66.0,125.17,44.71,124,-54963.4,-25.493,-49.57,1972,1612,313,3.853,2907,390.9,137.9,0,0.0025,9,2,35,38,264.57,181.83,198.08,5.618,0.25,182,850.0,-0.008,0.6469,0.1945,0.0045,0.0554,,
spill,42,128,170,3.65e-04,12.6,3620,64.72,122.81,44.48,114,-54112.2,-25.429,-49.217,1947,1595,307,3.719,2920,386.6,136.2,0,0.0,0,0,32,38,252.26,169.12,186.96,5.26,0.264,159,675.4,-0.0052,0.8384,0.1806,0.003,0.0373,,
spill,42,129,171,3.60e-04,12.7,3620,65.07,123.55,44.99,124,-54409.2,-25.738,-50.053,1931,1578,311,3.87,2944,388.5,137.0,0,0.0,0,0,32,38,252.01,169.23,184.17,5.439,0.259,167,784.0,-0.0056,0.5326,0.1994,0.0032,0.0395,,
spill,42,130,172,3.55e-04,13.0,3620,67.97,127.47,45.92,146,-56828.3,-26.285,-50.373,1981,1618,307,3.853,2911,391.9,138.4,0,0.0044,16,1,38,38,260.45,177.48,194.55,5.453,0.249,183,784.2,-0.0027,0.7402,0.1781,0.0029,0.0335,123.08,69.61
spill,42,131,173,3.50e-04,12.8,3620,66.47,125.05,45.58,136,-56477.5,-26.49,-50.322,1953,1601,301,3.716,2921,389.5,137.4,0,0.0,0,0,31,38,257.1,174.26,191.29,5.349,0.261,165,575.0,-0.0038,0.8577,0.1725,0.0026,0.0314,,
spill,42,132,174,3.45e-04,13.9,3620,74.07,134.2,49.66,134,-62848.9,-28.883,-53.405,1998,1645,301,3.893,2869,403.0,142.9,0,0.0061,29,6,38,38,266.03,183.31,199.55,5.389,0.251,211,1060.8,-0.0059,0.8853,0.1804,0.0026,0.0318,,
spill,42,133,175,3.40e-04,13.2,3620,64.17,120.44,43.54,123,-53624.7,-24.895,-47.475,1979,1631,296,3.619,2904,382.8,135.0,0,0.0,0,0,31,37,262.57,179.44,193.91,5.516,0.231,170,686.2,-0.0026,0.5386,0.1778,0.0026,0.0354,,
spill,42,134,176,3.35e-04,13.7,3620,73.66,135.17,50.0,134,-70337.7,-32.715,-57.993,1976,1632,295,3.856,2873,404.8,143.2,0,0.0,0,0,33,38,264.13,181.08,195.79,5.429,0.239,176,769.6,-0.0093,3.4937,0.1909,0.0038,0.0372,,
spill,42,135,177,3.30e-04,13.6,3620,69.6,124.73,46.84,129,-59102.4,-27.236,-49.835,1995,1644,297,3.593,2901,389.8,137.8,0,0.0,14,2,37,38,261.03,177.99,194.44,5.248,0.259,226,1098.4,0.0007,1.1395,0.1817,0.002,0.0243,,
spill,42,136,178,3.25e-04,12.7,3620,64.6,122.88,43.8,124,-54244.8,-25.16,-48.731,1980,1628,297,3.704,2914,386.4,136.2,0,0.0033,12,2,34,37,259.27,176.35,192.69,5.431,0.255,174,878.0,-0.0056,0.8133,0.1786,0.0034,0.0366,,
spill,42,137,179,3.20e-04,12.8,3620,69.98,126.33,47.14,137,-59060.8,-27.242,-50.298,1992,1642,297,3.801,2891,392.4,139.0,0,0.0,0,0,33,37,257.94,174.83,193.05,5.448,0.238,213,1015.2,0.0031,0.9351,0.1835,0.0024,0.031,,
spill,42,138,180,3.15e-04,12.4,3620,64.32,120.79,43.63,136,-53379.4,-24.759,-47.631,1976,1618,303,3.749,2902,384.1,135.5,0,0.0,0,0,32,38,257.66,174.76,191.43,5.546,0.265,192,792.0,-0.0039,0.5857,0.18,0.0041,0.0377,,
spill,42,139,181,3.10e-04,12.9,3620,62.25,122.86,42.69,127,-51744.7,-24.27,-48.737,1954,1601,301,3.796,2912,386.4,135.9,0,0.0,0,0,32,38,257.78,174.88,191.16,5.517,0.255,162,669.2,-0.0058,0.7549,0.1695,0.0029,0.0339,,
spill,42,140,182,3.05e-04,12.9,3620,62.45,121.27,42.77,133,-51759.8,-24.232,-47.886,1956,1602,303,3.863,2926,384.5,135.4,0,0.0,0,0,32,38,255.09,172.25,187.0,5.704,0.247,162,539.4,-0.0034,0.6508,0.184,0.0024,0.0323,117.96,60.46
spill,42,141,183,3.00e-04,12.6,3620,63.37,121.68,42.98,123,-52279.4,-24.248,-47.627,1972,1619,311,3.818,2904,385.2,135.7,0,0.0,0,0,29,38,261.91,178.93,197.9,5.712,0.234,172,556.4,-0.0028,0.4982,0.1772,0.0019,0.0249,,
spill,42,142,184,2.95e-04,12.6,3620,63.26,123.53,42.61,114,-52458.0,-24.174,-48.107,1988,1640,307,3.787,2914,386.8,136.2,0,0.0,5,2,34,37,264.59,181.59,199.34,5.667,0.258,177,675.4,0.0029,0.5208,0.1683,0.0031,0.0368,,
spill,42,143,185,2.90e-04,12.5,3620,62.22,117.2,42.41,118,-52480.9,-24.455,-46.685,1965,1609,307,3.49,2922,377.8,133.0,0,0.0,15,1,37,37,254.08,171.16,189.04,5.244,0.274,158,577.0,-0.0043,0.5646,0.1751,0.0027,0.0331,,
spill,42,144,186,2.85e-04,14.0,3620,60.82,120.54,41.35,118,-50309.3,-23.4,-47.253,1966,1602,313,3.838,2920,382.1,134.4,0,0.0,0,0,30,37,261.21,178.23,193.64,5.804,0.249,147,544.8,-0.0042,0.5441,0.1713,0.0028,0.0341,,
spill,42,145,187,2.80e-04,12.6,3620,65.05,123.21,44.46,132,-54452.6,-25.469,-48.959,1960,1607,303,3.722,2926,386.5,136.3,0,0.0,1,1,34,37,256.13,173.16,190.85,5.365,0.26,153,586.2,-0.005,0.5338,0.1685,0.0026,0.0306,,
spill,42,146,188,2.75e-04,12.7,3620,63.75,122.6,43.2,133,-53032.7,-24.575,-48.269,1974,1608,311,3.792,2914,385.4,135.8,0,0.0,0,0,32,38,255.72,172.87,189.1,5.455,0.267,175,709.6,-0.0039,0.5398,0.1684,0.002,0.0291,,
spill,42,147,189,2.70e-04,12.9,3620,62.04,121.26,42.15,112,-51257.8,-23.819,-47.403,1969,1609,309,3.817,2914,383.5,135.0,0,0.0,0,0,29,37,260.47,177.68,192.4,5.79,0.23,140,502.8,-0.0028,0.579,0.1735,0.0016,0.0218,,
spill,42,148,190,2.65e-04,13.4,3620,59.2,115.83,40.24,115,-49069.2,-22.802,-45.267,1973,1616,305,3.551,2898,373.8,131.4,0,0.0,0,0,31,37,255.54,172.34,186.41,5.408,0.251,127,499.0,-0.003,0.6221,0.166,0.003,0.0376,,
spill,42,149,191,2.60e-04,12.2,3620,62.49,123.04,42.8,125,-52121.9,-24.402,-48.634,1959,1607,298,3.714,2931,385.5,135.5,0,0.0,0,0,29,37,256.76,173.48,188.39,5.389,0.261,159,574.2,-0.0064,0.5668,0.1639,0.0025,0.0322,,
spill,42,150,192,2.55e-04,11.2,3620,64.86,126.92,44.12,134,-54278.3,-25.269,-50.09,1971,1612,302,3.934,2910,391.6,138.0,0,0.0,0,0,31,38,255.81,172.98,188.8,5.477,0.257,156,642.4,-0.0047,0.5666,0.171,0.0024,0.0316,121.48,66.32
