variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
local,4042,164,4206,1.85e-04,6.7,1810,7.31,21.19,3.99,15,-2895.4,-1.959,-5.809,1253,871,379,0.788,1769,219.3,75.5,0,0.0,0,0,7,14,104.52,22.01,23.24,0.804,0.882,0,0.0,0.0012,0.0292,0.146,0.0013,0.0178,,
local,4042,165,4207,1.80e-04,7.0,1810,7.18,20.98,3.89,15,-2894.9,-1.938,-5.692,1271,891,375,0.765,1769,219.1,75.4,0,0.0,0,0,6,12,104.65,21.72,22.76,0.771,0.909,0,0.0,0.0004,0.0239,0.1473,0.0012,0.0179,,
local,4042,166,4208,1.75e-04,5.8,1810,7.31,21.21,3.99,15,-2915.5,-1.978,-5.786,1258,890,365,0.769,1763,218.7,75.3,0,0.0,0,0,7,11,104.72,21.74,22.7,0.768,0.894,0,0.0,-0.0004,0.0265,0.1355,0.0011,0.0143,,
local,4042,167,4209,1.70e-04,6.6,1810,7.64,21.61,4.14,15,-3040.2,-2.054,-5.897,1260,886,371,0.813,1767,220.0,75.8,0,0.0,0,0,7,11,105.36,22.52,23.5,0.852,0.861,0,0.0,0.0005,0.0278,0.1536,0.0016,0.0222,,
local,4042,168,4210,1.65e-04,6.2,1810,7.39,21.32,4.03,16,-2959.5,-2.002,-5.851,1254,871,379,0.791,1768,219.6,75.6,0,0.0,0,0,7,13,104.75,21.91,22.91,0.805,0.882,0,0.0,0.0015,0.0267,0.1518,0.0014,0.0203,,
local,4042,169,4211,1.60e-04,6.0,1810,7.3,21.29,3.99,17,-2880.5,-1.952,-5.856,1250,866,381,0.797,1764,219.8,75.7,0,0.0,0,0,6,13,105.59,22.58,23.93,0.841,0.864,0,0.0,-0.0007,0.0274,0.145,0.0009,0.0123,,
local,4042,170,4212,1.55e-04,6.3,1810,7.1,21.26,3.89,17,-2825.0,-1.909,-5.814,1250,860,387,0.788,1770,219.6,75.6,0,0.0,0,0,6,12,105.5,22.6,24.09,0.815,0.896,0,0.0,0.0002,0.0274,0.1573,0.0009,0.0118,21.51,7.47
local,4042,171,4213,1.50e-04,6.0,1810,7.41,21.52,4.01,15,-2951.1,-1.978,-5.832,1265,877,382,0.812,1767,220.2,75.8,0,0.0,0,0,6,11,105.07,22.34,23.62,0.844,0.881,0,0.0,0.0002,0.0261,0.1547,0.0008,0.0112,,
local,4042,172,4214,1.45e-04,6.2,1810,7.93,22.56,4.25,19,-3177.0,-2.129,-6.13,1270,890,375,0.844,1765,222.4,76.5,0,0.0,0,0,8,13,106.98,24.0,25.78,0.904,0.849,0,0.0,-0.0017,0.0327,0.1551,0.0019,0.0251,,
local,4042,173,4215,1.40e-04,6.2,1810,7.33,21.74,3.98,16,-2951.6,-1.973,-5.878,1269,883,381,0.814,1761,220.4,75.8,0,0.0,0,0,8,13,106.1,23.17,24.86,0.871,0.854,0,0.0,0.0007,0.0301,0.1614,0.0008,0.0084,,
local,4042,174,4216,1.35e-04,5.6,1810,7.47,21.9,4.05,15,-2988.0,-2.008,-5.971,1265,884,376,0.814,1763,220.8,76.0,0,0.0,0,0,8,13,106.52,23.28,25.04,0.871,0.856,0,0.0,-0.0008,0.0283,0.1507,0.0018,0.0173,,
local,4042,175,4217,1.30e-04,5.7,1810,7.59,21.46,4.13,16,-3048.4,-2.062,-5.9,1259,883,371,0.79,1766,219.8,75.7,0,0.0,0,0,7,13,104.71,22.05,23.48,0.802,0.884,0,0.0,-0.0,0.0259,0.1525,0.0012,0.0169,,
local,4042,176,4218,1.25e-04,5.5,1810,7.36,21.27,4.0,14,-2963.5,-1.994,-5.831,1262,880,377,0.792,1766,219.5,75.6,0,0.0,0,0,7,12,105.07,22.23,23.36,0.819,0.872,0,0.0,-0.0011,0.0233,0.1562,0.0012,0.0163,,
local,4042,177,4219,1.20e-04,5.6,1810,7.1,20.84,3.87,16,-2826.4,-1.91,-5.718,1250,859,387,0.787,1767,219.0,75.4,0,0.0,0,0,6,12,104.8,22.06,22.99,0.826,0.878,0,0.0,0.0002,0.0218,0.1436,0.0009,0.0111,,
local,4042,178,4220,1.15e-04,5.5,1810,7.35,21.36,4.01,16,-2940.2,-1.989,-5.838,1254,871,379,0.784,1768,219.7,75.6,0,0.0,0,0,8,13,105.11,22.36,23.54,0.808,0.869,0,0.0,0.0018,0.0258,0.1394,0.001,0.014,,
local,4042,179,4221,1.10e-04,5.5,1810,7.23,21.28,3.97,16,-2904.8,-1.968,-5.861,1254,876,375,0.791,1766,219.5,75.5,0,0.0,0,0,6,11,105.4,22.14,23.47,0.815,0.884,0,0.0,0.0002,0.0232,0.1518,0.0012,0.0152,,
local,4042,180,4222,1.05e-04,5.5,1810,7.48,21.57,4.07,16,-2986.1,-2.023,-5.937,1249,862,383,0.802,1765,220.4,75.9,0,0.0,0,0,7,12,105.6,22.56,23.91,0.836,0.869,0,0.0,-0.002,0.0242,0.1498,0.001,0.0142,21.37,7.43
local,4042,181,4223,1.00e-04,5.5,1810,7.49,21.66,4.08,16,-2991.8,-2.022,-5.966,1252,864,383,0.803,1764,220.4,75.9,0,0.0,0,0,7,11,106.02,22.95,24.24,0.854,0.869,0,0.0,-0.0008,0.0232,0.1357,0.0015,0.0195,,
local,4042,182,4224,9.50e-05,5.5,1810,7.29,21.05,3.97,17,-2898.1,-1.956,-5.73,1260,880,375,0.787,1767,218.7,75.3,0,0.0,0,0,6,12,104.69,21.79,22.55,0.804,0.891,0,0.0,-0.0004,0.0247,0.141,0.0016,0.0209,,
local,4042,183,4225,9.00e-05,5.6,1810,7.24,21.35,3.94,16,-2888.7,-1.944,-5.843,1258,870,383,0.781,1767,219.8,75.6,0,0.0,0,0,6,13,105.68,22.47,23.76,0.802,0.884,0,0.0,-0.0017,0.0242,0.1372,0.0015,0.0207,,
local,4042,184,4226,8.50e-05,5.6,1810,7.69,21.87,4.14,16,-3086.1,-2.068,-6.019,1258,858,395,0.84,1765,220.8,76.0,0,0.0,0,0,7,13,106.07,23.14,25.07,0.878,0.868,0,0.0,-0.0021,0.0218,0.1411,0.0018,0.0281,,
local,4042,185,4227,8.00e-05,5.5,1810,7.21,21.42,3.96,15,-2896.0,-1.962,-5.877,1253,874,375,0.778,1764,219.7,75.6,0,0.0,0,0,7,12,105.46,22.42,23.76,0.795,0.882,0,0.0,0.0002,0.0263,0.1344,0.0007,0.009,,
local,4042,186,4228,7.50e-05,5.6,1810,7.12,21.08,3.91,14,-2834.1,-1.918,-5.811,1250,862,383,0.764,1769,218.6,75.2,0,0.0,0,0,7,13,105.07,22.1,23.67,0.765,0.907,0,0.0,-0.0011,0.0285,0.1337,0.0006,0.007,,
local,4042,187,4229,7.00e-05,5.7,1810,7.02,21.06,3.86,13,-2829.9,-1.915,-5.791,1250,861,385,0.782,1768,219.2,75.4,0,0.0,0,0,7,11,105.41,22.26,23.43,0.804,0.886,0,0.0,-0.0002,0.0232,0.1452,0.0016,0.0251,,
local,4042,188,4230,6.50e-05,5.7,1810,7.59,21.76,4.08,17,-3055.1,-2.045,-5.886,1271,890,376,0.801,1765,220.1,75.8,0,0.0,0,0,7,12,105.42,22.34,23.46,0.809,0.88,0,0.0,-0.0002,0.0244,0.1331,0.0009,0.0128,,
local,4042,189,4231,6.00e-05,5.7,1810,7.02,20.73,3.8,14,-2825.0,-1.883,-5.604,1273,882,384,0.748,1768,218.2,75.1,0,0.0,0,0,6,11,104.39,21.29,22.18,0.762,0.913,0,0.0,-0.0001,0.0202,0.128,0.0003,0.0027,,
local,4042,190,4232,5.50e-05,5.9,1810,7.27,21.15,3.96,16,-2903.0,-1.964,-5.743,1260,887,369,0.771,1766,218.8,75.3,0,0.0,0,0,6,12,104.49,21.59,22.54,0.753,0.891,0,0.0,-0.0004,0.0234,0.1178,0.0005,0.0073,21.14,7.26
local,4042,191,4233,5.00e-05,5.8,1810,7.65,21.61,4.11,14,-3049.3,-2.038,-5.846,1278,906,367,0.8,1766,220.0,75.8,0,0.0,0,0,6,12,104.68,21.62,23.12,0.793,0.888,0,0.0,-0.002,0.023,0.1489,0.0026,0.0312,,
local,4042,192,4234,4.50e-05,5.7,1810,7.56,21.49,4.12,16,-3048.9,-2.063,-5.939,1256,878,375,0.799,1766,219.5,75.6,0,0.0,0,0,7,13,105.12,22.24,23.68,0.808,0.895,0,0.0,-0.0018,0.0267,0.1274,0.0007,0.0074,,
local,4042,193,4235,4.00e-05,5.6,1810,6.8,20.38,3.75,16,-2717.2,-1.836,-5.579,1252,866,383,0.749,1768,218.0,75.0,0,0.0,0,0,6,12,103.65,20.86,21.77,0.736,0.918,0,0.0,-0.0016,0.0239,0.1284,0.0005,0.0053,,
local,4042,194,4236,3.50e-05,5.6,1810,7.46,21.54,4.05,16,-2964.5,-1.998,-5.854,1262,884,374,0.815,1766,220.1,75.8,0,0.0,0,0,6,11,104.86,22.11,23.38,0.831,0.874,0,0.0,0.0,0.0261,0.1323,0.0004,0.004,,
local,4042,195,4237,3.00e-05,5.6,1810,7.39,21.37,4.04,14,-2975.3,-2.01,-5.837,1264,893,367,0.759,1763,219.4,75.5,0,0.0,0,0,5,13,104.86,21.63,23.05,0.741,0.916,0,0.0,-0.0002,0.023,0.1344,0.0006,0.0053,,
local,4042,196,4238,2.50e-05,5.8,1810,7.42,21.31,4.06,15,-2961.3,-2.006,-5.827,1254,876,375,0.801,1760,219.5,75.6,0,0.0,0,0,6,11,104.14,21.67,23.06,0.802,0.891,0,0.0,0.0002,0.0224,0.1391,0.001,0.0159,,
local,4042,197,4239,2.00e-05,5.7,1810,7.42,21.29,3.99,14,-2966.0,-1.98,-5.75,1272,884,383,0.778,1765,219.5,75.6,0,0.0,0,0,7,12,104.14,21.68,23.08,0.781,0.908,0,0.0,-0.0002,0.0234,0.1298,0.0007,0.0083,,
local,4042,198,4240,1.50e-05,5.8,1810,7.31,21.21,3.95,15,-2952.2,-1.973,-5.722,1271,888,378,0.793,1766,219.5,75.6,0,0.0,0,0,5,13,104.76,22.02,23.39,0.808,0.884,0,0.0,0.0001,0.023,0.1116,0.0001,0.0,,
local,4042,199,4241,1.00e-05,6.1,1810,7.27,21.13,3.95,15,-2889.8,-1.955,-5.77,1251,865,383,0.798,1769,219.3,75.5,0,0.0,0,0,7,14,104.77,22.11,23.49,0.844,0.881,0,0.0,0.0003,0.0238,0.124,0.0003,0.0013,,
local,4042,200,4242,5.00e-06,5.9,1810,7.21,21.14,3.94,15,-2874.2,-1.947,-5.794,1252,869,379,0.793,1766,219.0,75.4,0,0.0,0,0,7,11,104.96,21.93,23.07,0.8,0.885,0,0.0,-0.0017,0.0217,0.1196,0.0001,0.0,21.71,7.5
