variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,42,83,125,5.90e-04,8.2,1810,6.57,19.81,3.63,15,-2648.4,-1.787,-5.365,1259,879,377,0.675,1767,216.4,74.6,0,0.0,0,0,8,13,102.37,19.52,20.59,0.604,0.959,0,0.0,-0.0005,0.0251,0.0801,0.0018,0.0184,,
spill,42,84,126,5.85e-04,7.6,1810,6.45,19.26,3.57,14,-2572.8,-1.748,-5.236,1251,876,373,0.644,1771,215.1,74.1,0,0.0,0,0,4,11,101.44,18.73,18.83,0.584,0.953,0,0.0,-0.0009,0.0275,0.0596,0.0068,0.0313,,
spill,42,85,127,5.80e-04,7.6,1810,7.16,20.7,3.9,14,-2880.4,-1.944,-5.614,1265,894,368,0.693,1767,218.3,75.2,0,0.0,0,0,5,13,102.31,19.34,20.13,0.572,0.954,0,0.0,0.0013,0.0235,0.0655,0.0017,0.0145,,
spill,42,86,128,5.75e-04,7.8,1810,6.96,20.29,3.81,13,-2793.3,-1.882,-5.48,1268,901,364,0.683,1766,217.8,75.0,0,0.0,0,0,5,10,101.33,18.65,19.41,0.574,0.953,0,0.0,0.0018,0.0224,0.0659,0.0027,0.0187,,
spill,42,87,129,5.70e-04,7.5,1810,7.09,20.53,3.87,13,-2836.4,-1.919,-5.569,1266,905,359,0.682,1763,218.2,75.1,0,0.0,0,0,3,10,101.74,18.78,19.12,0.555,0.956,0,0.0,-0.0011,0.0191,0.0608,0.0017,0.0164,,
spill,42,88,130,5.65e-04,7.9,1810,6.95,20.2,3.83,16,-2805.0,-1.9,-5.529,1266,909,354,0.651,1766,216.2,74.5,0,0.0,0,0,6,12,101.97,18.52,19.54,0.529,0.968,0,0.0,0.0014,0.0214,0.0676,0.0042,0.0295,,
spill,42,89,131,5.60e-04,7.6,1810,7.67,21.32,4.16,14,-3086.0,-2.082,-5.824,1272,914,355,0.699,1766,219.7,75.7,0,0.0,0,0,6,12,102.5,19.25,20.31,0.573,0.955,0,0.0,-0.0018,0.0275,0.0788,0.0123,0.0459,,
spill,42,90,132,5.55e-04,8.3,1810,6.82,20.01,3.74,13,-2736.0,-1.849,-5.422,1264,895,366,0.675,1768,216.9,74.7,0,0.0,0,0,4,11,101.12,18.42,18.94,0.551,0.968,0,0.0,0.0001,0.0201,0.0612,0.0017,0.0149,20.69,7.11
spill,42,91,133,5.50e-04,7.7,1810,6.75,19.92,3.7,15,-2704.7,-1.825,-5.374,1265,896,366,0.671,1767,216.5,74.6,0,0.0,0,0,5,11,101.93,18.97,19.45,0.576,0.96,0,0.0,0.0021,0.0241,0.0799,0.0025,0.0207,,
spill,42,92,134,5.45e-04,8.3,1810,7.31,21.17,3.99,15,-2957.3,-1.998,-5.72,1266,903,360,0.707,1767,219.4,75.5,0,0.0,0,0,6,12,103.28,20.24,21.14,0.622,0.934,0,0.0,0.0008,0.0287,0.1017,0.0027,0.0266,,
spill,42,93,135,5.40e-04,7.8,1810,6.94,20.5,3.83,13,-2809.0,-1.906,-5.598,1262,900,359,0.675,1767,218.2,75.1,0,0.0,0,0,7,10,102.01,18.9,20.02,0.547,0.956,0,0.0,-0.0009,0.0263,0.079,0.005,0.029,,
spill,42,94,136,5.35e-04,7.7,1810,7.04,20.38,3.87,13,-2861.6,-1.936,-5.6,1263,896,364,0.672,1769,217.4,74.9,0,0.0,0,0,5,10,101.87,18.55,19.33,0.538,0.962,0,0.0,-0.0026,0.0206,0.075,0.0026,0.0223,,
spill,42,95,137,5.30e-04,7.5,1810,6.79,20.17,3.74,13,-2731.4,-1.848,-5.484,1257,882,372,0.688,1763,217.4,74.9,0,0.0,0,0,4,12,102.42,19.8,20.8,0.614,0.948,0,0.0,0.0017,0.0238,0.0801,0.0026,0.0224,,
