variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
spill,2042,17,2059,9.20e-04,18.0,3620,73.93,135.87,49.3,151,-62410.7,-28.524,-53.796,2006,1644,309,4.117,2882,406.8,144.0,0,0.005,18,3,35,38,275.66,192.76,215.38,5.95,0.174,222,1192.4,-0.003,1.6287,0.2767,0.0057,0.0526,,
spill,2042,18,2060,9.15e-04,18.6,3620,78.61,146.36,52.36,142,-66097.2,-30.181,-57.589,1995,1617,328,4.526,2818,421.4,149.4,0,0.0,0,0,33,38,276.38,193.44,212.41,6.201,0.197,187,767.6,-0.001,1.2443,0.2865,0.0088,0.0766,,
spill,2042,19,2061,9.10e-04,19.0,3620,85.37,151.53,56.24,158,-74871.5,-33.848,-60.785,2030,1659,308,4.306,2751,429.9,152.9,0,0.0053,19,4,38,38,274.94,191.91,211.26,5.754,0.235,202,1278.2,-0.0077,1.4202,0.2709,0.0104,0.0838,,
spill,2042,20,2062,9.05e-04,18.1,3620,81.96,148.21,55.01,160,-69875.8,-32.171,-59.169,1993,1633,303,4.307,2831,424.6,150.8,0,0.0022,8,1,36,38,265.15,182.43,200.43,5.631,0.273,184,891.0,-0.0063,1.2749,0.2813,0.0069,0.082,148.35,86.58
spill,2042,21,2063,9.00e-04,17.7,3620,78.03,146.52,52.23,144,-65769.0,-30.197,-58.078,1989,1611,320,4.519,2829,421.9,149.5,0,0.0122,44,3,37,38,271.45,188.71,205.71,6.061,0.237,182,912.6,-0.0073,1.0315,0.3052,0.0165,0.1011,,
spill,2042,22,2064,8.95e-04,18.1,3620,69.98,137.38,47.76,129,-58071.1,-27.136,-54.465,1946,1573,328,4.417,2888,409.2,144.3,0,0.0,0,0,32,37,266.79,184.06,205.34,6.062,0.184,127,454.4,-0.0024,1.0805,0.2837,0.0062,0.0635,,
spill,2042,23,2065,8.90e-04,17.3,3620,63.75,129.42,43.21,132,-53299.3,-24.721,-51.061,1962,1582,329,4.16,2893,396.5,139.3,0,0.0,0,0,31,37,269.44,186.48,208.08,6.115,0.186,163,586.2,-0.0048,0.7941,0.2821,0.0061,0.06,,
spill,2042,24,2066,8.85e-04,17.6,3620,67.7,139.96,46.11,128,-55346.4,-25.815,-55.11,1939,1546,347,4.709,2882,411.5,145.0,0,0.0,0,0,33,37,266.95,184.12,204.57,6.411,0.239,125,505.0,-0.0062,0.8376,0.2762,0.0059,0.063,,
spill,2042,25,2067,8.80e-04,17.9,3620,73.55,141.72,49.47,156,-61685.8,-28.427,-56.122,1972,1589,333,4.484,2851,415.0,146.7,0,0.0,0,0,32,38,271.74,188.75,207.97,6.095,0.229,169,735.8,-0.006,0.9487,0.2812,0.0062,0.0624,,
spill,2042,26,2068,8.75e-04,17.9,3620,71.81,140.0,47.49,146,-60219.5,-27.298,-54.316,2008,1614,335,4.503,2831,411.5,145.5,0,0.0,0,0,32,37,273.15,190.25,209.84,6.38,0.244,169,626.8,-0.007,0.8049,0.2646,0.0052,0.0548,,
spill,2042,27,2069,8.70e-04,17.9,3620,79.68,144.17,53.17,158,-67540.9,-30.897,-57.439,1994,1625,324,4.319,2829,419.8,149.0,0,0.0025,9,2,36,37,272.51,189.72,209.2,5.848,0.248,222,1005.8,-0.0059,1.1704,0.3018,0.0066,0.0661,,
spill,2042,28,2070,8.65e-04,16.7,3620,68.95,136.97,46.62,122,-57162.9,-26.464,-53.931,1962,1579,334,4.393,2883,407.8,143.7,0,0.0006,2,1,34,37,268.32,185.19,203.71,6.149,0.216,154,578.0,0.0003,1.0337,0.2817,0.005,0.0495,,
spill,2042,29,2071,8.60e-04,17.4,3620,70.15,139.53,47.0,135,-58402.5,-26.79,-54.904,1976,1587,343,4.409,2861,409.8,144.6,0,0.0,0,0,33,37,269.07,186.25,205.29,6.096,0.231,188,864.8,-0.0017,0.9465,0.289,0.0053,0.063,,
spill,2042,30,2072,8.55e-04,17.8,3620,70.58,138.68,47.04,138,-58281.8,-26.613,-53.802,1986,1592,345,4.551,2859,409.9,144.6,0,0.0,0,0,31,37,274.6,191.64,212.21,6.405,0.205,173,572.4,-0.0024,0.8241,0.2583,0.0089,0.0785,136.95,73.31
spill,2042,31,2073,8.50e-04,17.7,3620,63.94,129.96,42.97,123,-52598.3,-24.172,-50.597,1971,1577,345,4.362,2874,397.3,139.8,0,0.0,0,0,32,37,263.61,180.7,199.93,6.252,0.229,141,534.2,-0.0049,0.8324,0.2572,0.0065,0.064,,
spill,2042,32,2074,8.45e-04,17.0,3620,65.73,132.49,44.03,134,-53981.0,-24.739,-51.475,1976,1584,347,4.423,2870,400.3,141.0,0,0.0,0,0,32,37,272.1,189.09,213.21,6.449,0.246,162,616.6,-0.0029,0.8751,0.2583,0.0058,0.051,,
spill,2042,33,2075,8.40e-04,17.1,3620,70.69,138.76,46.8,159,-59267.3,-26.866,-54.308,1996,1594,353,4.441,2820,410.0,144.8,0,0.0028,10,2,36,38,274.57,191.6,215.54,6.202,0.241,170,832.0,-0.0011,0.993,0.2717,0.0059,0.0593,,
spill,2042,34,2076,8.35e-04,16.5,3620,61.96,128.41,41.92,137,-51568.1,-23.852,-50.561,1955,1560,349,4.288,2886,394.0,138.4,0,0.0,0,0,31,37,265.41,182.27,203.93,6.272,0.246,128,458.8,-0.0051,0.8089,0.2686,0.0058,0.0623,,
spill,2042,35,2077,8.30e-04,18.3,3620,67.03,135.19,45.41,125,-56148.7,-26.043,-53.66,1951,1560,347,4.491,2874,404.2,142.3,0,0.0,0,0,32,37,267.64,184.78,205.88,6.404,0.237,116,470.6,-0.0038,1.0421,0.2779,0.0044,0.0518,,
spill,2042,36,2078,8.25e-04,17.7,3620,64.15,135.67,42.91,128,-52326.9,-23.959,-52.471,1966,1551,369,4.825,2872,404.7,142.4,0,0.0,0,0,29,37,272.68,189.81,211.07,6.976,0.248,127,404.4,-0.0017,0.9613,0.2848,0.005,0.0522,,
spill,2042,37,2079,8.20e-04,17.8,3620,68.42,139.24,45.44,126,-56448.7,-25.682,-54.244,1977,1570,374,4.737,2826,409.8,144.5,0,0.0,0,0,33,38,272.61,189.76,211.3,6.566,0.242,154,621.6,-0.0046,0.7983,0.2906,0.0069,0.0749,,
spill,2042,38,2080,8.15e-04,17.5,3620,68.67,138.72,46.38,122,-56053.6,-25.927,-54.437,1950,1547,359,4.68,2874,410.1,144.6,0,0.0,0,0,31,37,262.67,179.69,198.77,6.249,0.244,150,543.2,-0.0041,0.6091,0.2809,0.0049,0.0593,,
spill,2042,39,2081,8.10e-04,17.8,3620,70.56,141.13,47.29,132,-59591.4,-27.361,-55.997,1968,1575,355,4.534,2864,413.0,145.6,0,0.0,0,0,32,37,267.27,184.33,201.95,6.107,0.198,158,634.6,-0.0091,0.9475,0.283,0.0073,0.07,,
spill,2042,40,2082,8.05e-04,17.6,3620,66.27,133.28,45.14,137,-54294.0,-25.324,-52.578,1945,1568,337,4.401,2904,402.1,141.7,0,0.0,0,0,32,37,260.67,177.96,194.66,6.077,0.242,150,618.2,-0.0048,0.7825,0.247,0.0053,0.0575,138.69,70.64
spill,2042,41,2083,8.00e-04,17.4,3620,70.37,139.52,47.1,156,-57843.5,-26.534,-54.627,1968,1575,360,4.635,2842,410.6,145.0,0,0.0,0,0,33,37,266.2,183.53,201.6,6.193,0.253,159,647.6,-0.0042,0.8569,0.2485,0.0056,0.0609,,
spill,2042,42,2084,7.95e-04,18.1,3620,64.45,131.89,44.05,127,-52874.3,-24.731,-52.023,1935,1550,343,4.408,2906,399.4,140.6,0,0.0,0,0,32,37,259.78,176.99,195.72,6.052,0.244,107,374.6,-0.0026,0.6421,0.2372,0.0064,0.0559,,
spill,2042,43,2085,7.90e-04,16.8,3620,70.71,137.59,47.61,149,-59314.5,-27.359,-54.562,1967,1591,341,4.499,2844,408.2,144.2,0,0.0,0,0,32,37,261.63,178.61,196.99,6.041,0.259,165,646.0,-0.0004,0.9255,0.2347,0.0076,0.069,,
spill,2042,44,2086,7.85e-04,17.1,3620,64.21,129.34,44.45,125,-52652.8,-24.93,-51.577,1923,1560,319,4.143,2926,395.8,139.2,0,0.0,0,0,31,37,257.92,175.25,193.2,5.746,0.244,153,552.2,-0.0071,0.7671,0.2168,0.006,0.0558,,
spill,2042,45,2087,7.80e-04,20.2,3620,63.62,125.14,43.63,125,-52836.6,-24.783,-49.67,1946,1588,315,3.888,2922,389.3,137.0,0,0.0,0,0,31,37,255.44,172.48,188.0,5.496,0.252,138,501.2,-0.0039,0.6283,0.1936,0.0057,0.0597,,
spill,2042,46,2088,7.75e-04,19.2,3620,72.44,134.19,48.91,140,-63727.5,-29.476,-54.901,1971,1601,323,4.002,2879,403.1,142.6,0,0.0,0,0,32,38,254.69,171.91,186.11,5.396,0.273,173,780.2,-0.0013,0.9995,0.228,0.007,0.0672,,
spill,2042,47,2089,7.70e-04,16.3,3620,62.66,123.99,43.4,125,-51857.3,-24.554,-49.46,1928,1565,311,3.937,2938,388.5,136.7,0,0.0,0,0,33,37,251.01,168.12,182.36,5.477,0.271,128,442.8,-0.0066,0.7283,0.1932,0.0046,0.0546,,
spill,2042,48,2090,7.65e-04,20.4,3620,66.1,129.21,44.49,134,-54962.1,-25.305,-50.653,1981,1606,321,4.071,2898,394.3,139.2,0,0.0006,2,2,34,37,253.83,170.79,183.8,5.549,0.296,161,693.4,-0.0021,0.7693,0.1802,0.0067,0.06,,
spill,2042,49,2091,7.60e-04,16.6,3620,64.77,127.68,44.6,145,-54479.2,-25.649,-51.376,1936,1564,317,4.121,2916,392.8,138.4,0,0.0,0,0,32,37,253.21,170.38,184.39,5.772,0.258,134,589.6,-0.0074,1.1403,0.212,0.005,0.0563,,
spill,2042,50,2092,7.55e-04,16.8,3620,67.5,133.05,46.57,119,-56035.6,-26.457,-53.309,1929,1568,321,4.2,2902,401.5,141.6,0,0.0,0,0,30,37,257.23,174.25,190.01,5.73,0.229,137,538.6,-0.0037,0.7048,0.2329,0.0078,0.0703,132.36,68.78
spill,2042,51,2093,7.50e-04,17.5,3620,62.37,125.0,42.65,116,-51159.3,-23.906,-49.04,1948,1581,323,4.024,2914,389.7,137.1,0,0.0,0,0,32,37,256.73,173.86,190.45,5.705,0.252,126,430.6,-0.0043,0.8931,0.1952,0.0071,0.066,,
spill,2042,52,2094,7.45e-04,17.7,3620,63.62,126.78,43.49,120,-52476.3,-24.545,-49.943,1950,1584,319,4.121,2911,391.5,137.9,0,0.0,0,0,31,37,257.34,174.3,188.96,5.814,0.264,141,521.8,-0.0047,0.6496,0.1918,0.007,0.0674,,
spill,2042,53,2095,7.40e-04,20.0,3620,67.53,129.59,45.69,136,-55837.9,-25.851,-50.774,1978,1624,307,3.957,2899,396.5,139.8,0,0.0,0,0,32,37,266.35,183.47,201.8,5.646,0.241,173,692.6,-0.005,0.7351,0.1825,0.0063,0.0591,,
spill,2042,54,2096,7.35e-04,17.8,3620,68.41,131.25,46.29,136,-59631.9,-27.633,-53.145,1971,1606,317,3.977,2884,398.6,140.5,0,0.0,15,1,37,38,261.47,178.49,195.8,5.551,0.252,163,713.0,-0.0068,0.8034,0.2065,0.0043,0.05,,
spill,2042,55,2097,7.30e-04,18.2,3620,66.49,128.08,44.92,153,-55318.0,-25.586,-50.57,1974,1609,317,3.983,2890,394.2,139.0,0,0.0019,7,1,36,37,261.95,178.97,197.46,5.601,0.246,161,855.4,-0.0053,0.8119,0.1952,0.0064,0.063,,
spill,2042,56,2098,7.25e-04,20.4,3620,66.1,130.99,44.59,123,-55047.1,-25.414,-51.541,1975,1601,323,4.175,2888,397.2,140.1,0,0.0,0,0,32,37,262.28,179.49,196.52,5.846,0.259,181,757.6,-0.0026,0.8398,0.2146,0.0049,0.0507,,
spill,2042,57,2099,7.20e-04,17.9,3620,64.09,126.55,43.77,129,-53128.1,-24.826,-50.309,1949,1577,324,3.983,2904,391.2,137.8,0,0.0,0,0,32,37,254.63,171.73,189.24,5.476,0.266,168,702.0,-0.0027,0.8771,0.206,0.0052,0.0566,,
spill,2042,58,2100,7.15e-04,18.0,3620,69.9,136.06,47.66,140,-58101.7,-27.125,-53.691,1962,1595,307,4.24,2884,405.6,143.3,0,0.0,0,0,31,37,258.31,175.56,191.05,5.66,0.253,153,575.6,-0.0076,0.853,0.2134,0.0081,0.0711,,
spill,2042,59,2101,7.10e-04,19.1,3620,67.65,134.02,45.78,127,-55697.3,-25.786,-52.643,1965,1590,329,4.304,2881,402.2,141.9,0,0.0,0,0,32,37,259.35,176.6,197.65,5.839,0.278,177,716.4,-0.0056,0.9194,0.1981,0.0054,0.0593,,
spill,2042,60,2102,7.05e-04,16.8,3620,68.65,137.78,46.39,138,-56504.4,-26.135,-53.92,1966,1588,331,4.49,2871,406.9,143.6,0,0.0,0,0,31,37,264.47,181.42,200.73,6.051,0.244,172,606.6,-0.003,0.7847,0.1965,0.0046,0.0468,130.19,70.15
spill,2042,61,2103,7.00e-04,19.8,3620,70.05,136.41,47.46,161,-58611.4,-27.185,-54.164,1964,1589,325,4.273,2883,406.2,143.5,0,0.0,0,0,32,37,260.31,177.54,194.35,5.758,0.248,161,715.4,-0.0024,0.9485,0.2047,0.0054,0.0555,,
spill,2042,62,2104,6.95e-04,18.6,3620,68.95,131.58,47.7,142,-57482.4,-27.217,-53.112,1926,1565,313,4.12,2918,400.3,141.2,0,0.0014,5,1,36,38,254.7,171.65,185.85,5.523,0.258,150,580.2,-0.0048,0.9469,0.1918,0.007,0.0643,,
spill,2042,63,2105,6.90e-04,20.1,3620,65.22,127.4,44.73,150,-54987.0,-25.791,-50.996,1949,1586,307,3.987,2917,393.0,138.4,0,0.0,0,0,33,38,255.44,172.47,188.09,5.614,0.273,149,569.8,-0.0051,0.839,0.1916,0.0062,0.0614,,
spill,2042,64,2106,6.85e-04,17.9,3620,60.27,120.64,41.58,118,-49571.9,-23.361,-47.929,1931,1564,321,3.966,2948,383.3,134.8,0,0.0,0,0,31,37,249.97,167.01,181.9,5.638,0.288,138,497.0,-0.0005,0.6345,0.188,0.007,0.0645,,
spill,2042,65,2107,6.80e-04,21.0,3620,62.35,124.44,43.18,138,-51224.5,-24.254,-49.576,1929,1570,309,4.023,2930,388.7,136.8,0,0.0,0,0,32,37,255.08,172.18,187.29,5.688,0.258,143,573.6,-0.0071,0.5911,0.19,0.0047,0.0421,,
spill,2042,66,2108,6.75e-04,19.5,3620,68.66,135.39,45.96,128,-56363.4,-25.831,-52.254,1992,1622,321,4.346,2882,403.9,142.6,0,0.0,0,0,33,37,267.66,184.73,200.85,5.993,0.261,161,613.8,-0.005,0.7468,0.1839,0.0058,0.0577,,
spill,2042,67,2109,6.70e-04,18.6,3620,63.46,126.82,43.58,141,-52377.6,-24.614,-50.255,1941,1572,317,4.081,2929,392.0,137.9,0,0.0,0,0,31,37,256.3,173.44,185.0,5.716,0.247,134,508.4,-0.0022,0.6572,0.1851,0.0054,0.0525,,
spill,2042,68,2110,6.65e-04,17.8,3620,63.95,124.06,43.47,123,-52933.4,-24.62,-49.124,1952,1568,335,4.041,2904,388.5,136.9,0,0.0,1,1,34,37,254.72,171.75,186.22,5.771,0.274,153,615.2,-0.004,0.7728,0.2197,0.0061,0.0631,,
spill,2042,69,2111,6.60e-04,21.4,3620,64.34,130.19,43.35,118,-52654.9,-24.287,-50.756,1964,1573,344,4.365,2885,397.7,140.0,0,0.0,0,0,32,37,260.71,177.86,193.9,6.119,0.235,150,563.6,-0.0059,0.623,0.2167,0.005,0.053,,
spill,2042,70,2112,6.55e-04,17.0,3620,65.53,131.73,44.92,154,-54347.7,-25.491,-52.567,1936,1553,331,4.263,2895,398.7,140.5,0,0.0,0,0,31,37,257.22,174.33,189.1,5.807,0.264,151,610.4,-0.0013,0.8186,0.211,0.0046,0.0525,125.49,64.85
spill,2042,71,2113,6.50e-04,20.0,3620,62.59,125.36,42.92,131,-51250.1,-24.038,-49.411,1943,1567,322,4.235,2929,390.1,137.3,0,0.0,0,0,32,38,253.95,171.19,183.17,6.074,0.269,121,540.6,-0.0034,0.694,0.2207,0.0061,0.0625,,
spill,2042,72,2114,6.45e-04,20.5,3620,61.53,120.03,42.65,150,-50747.2,-24.051,-48.176,1922,1563,319,3.842,2941,382.8,134.7,0,0.0003,1,1,34,38,253.46,170.61,184.42,5.635,0.248,151,654.2,-0.0107,0.8463,0.2134,0.0045,0.0495,,
spill,2042,73,2115,6.40e-04,19.7,3620,64.4,128.14,44.05,175,-53673.4,-25.104,-51.363,1940,1554,333,4.127,2914,394.0,138.9,0,0.0042,15,2,38,38,255.12,172.36,188.07,5.744,0.264,142,767.0,-0.0014,1.2578,0.2258,0.0047,0.0513,,
spill,2042,74,2116,6.35e-04,18.4,3620,65.42,129.14,44.7,137,-54106.9,-25.284,-51.56,1941,1560,335,4.136,2892,396.0,139.6,0,0.0,0,0,33,37,257.39,174.59,193.05,5.706,0.248,171,835.6,-0.0064,1.1807,0.217,0.0037,0.046,,
spill,2042,75,2117,6.30e-04,17.0,3620,65.13,130.97,44.38,137,-53733.7,-25.062,-52.065,1945,1564,337,4.331,2885,397.6,140.2,0,0.0022,8,1,36,38,259.45,176.46,192.98,5.928,0.264,159,777.2,-0.0081,0.7505,0.2195,0.0049,0.0642,,
spill,2042,76,2118,6.25e-04,18.8,3620,64.29,127.14,44.32,132,-53027.6,-25.013,-50.776,1931,1566,321,4.104,2931,392.8,138.3,0,0.0,0,0,32,37,257.57,174.67,188.96,5.789,0.231,144,637.2,-0.0044,0.6484,0.2189,0.0049,0.0512,,
spill,2042,77,2119,6.20e-04,17.8,3620,62.86,130.86,43.3,125,-52075.5,-24.541,-52.152,1929,1552,327,4.309,2920,396.7,139.5,0,0.0,0,0,32,38,258.36,175.48,190.21,5.93,0.228,135,526.6,-0.0049,0.7198,0.1972,0.0042,0.048,,
spill,2042,78,2120,6.15e-04,21.2,3620,66.6,129.23,44.66,126,-55422.0,-25.446,-50.632,1987,1612,323,4.056,2894,395.3,139.4,0,0.0,9,2,36,38,261.19,178.34,195.3,5.623,0.258,167,798.6,-0.01,0.7834,0.1887,0.0042,0.0457,,
spill,2042,79,2121,6.10e-04,21.0,3620,60.62,123.29,41.7,125,-50182.5,-23.604,-48.993,1940,1568,315,4.023,2914,386.7,135.9,0,0.0028,10,1,37,38,255.71,172.57,186.96,5.726,0.259,134,576.0,-0.0069,0.7603,0.1978,0.0052,0.058,,
spill,2042,80,2122,6.05e-04,17.2,3620,63.72,125.75,42.9,125,-52408.2,-24.129,-49.159,1973,1587,335,4.176,2892,390.5,137.6,0,0.0,0,0,32,37,260.39,177.29,196.73,6.081,0.267,174,707.4,-0.0075,0.6293,0.1909,0.0052,0.0606,131.35,71.65
spill,2042,81,2123,6.00e-04,21.0,3620,72.04,136.17,48.69,145,-60764.6,-28.132,-54.349,1970,1603,321,4.21,2873,406.1,143.7,0,0.0067,24,3,38,38,261.88,178.78,192.94,5.734,0.248,174,817.6,-0.0061,0.8969,0.2074,0.0046,0.0548,,
spill,2042,82,2124,5.95e-04,16.5,3620,62.05,125.12,42.88,117,-51081.2,-24.118,-49.759,1924,1550,327,4.124,2924,389.4,137.0,0,0.0,0,0,32,37,248.5,165.81,180.32,5.69,0.278,117,389.2,-0.0069,0.6376,0.2145,0.0036,0.0433,,
spill,2042,83,2125,5.90e-04,17.6,3620,62.36,129.55,43.07,110,-50746.2,-23.959,-51.206,1922,1550,329,4.346,2916,395.0,139.0,0,0.0,0,0,30,37,256.64,173.77,189.83,5.898,0.266,114,416.2,0.0039,0.6442,0.2021,0.0056,0.0587,,
spill,2042,84,2126,5.85e-04,20.4,3620,71.56,136.04,48.59,161,-60034.4,-27.923,-54.383,1959,1586,323,4.196,2860,405.1,143.2,0,0.0,0,0,32,38,259.86,176.78,195.6,5.666,0.264,179,815.4,-0.0057,0.6814,0.2306,0.0065,0.0684,,
spill,2042,85,2127,5.80e-04,16.6,3620,61.9,128.76,42.47,123,-50230.1,-23.56,-50.837,1928,1541,343,4.428,2907,394.3,138.7,0,0.0,0,0,32,37,257.33,174.36,189.96,6.122,0.264,151,566.4,-0.0072,0.7231,0.2191,0.0038,0.0441,,
spill,2042,86,2128,5.75e-04,16.8,3620,65.11,133.07,44.33,121,-53503.2,-24.932,-52.37,1953,1576,327,4.335,2865,400.2,141.0,0,0.0,0,0,31,38,260.42,177.63,195.68,5.821,0.256,158,706.6,-0.006,0.7214,0.2241,0.0044,0.0532,,
spill,2042,87,2129,5.70e-04,13.6,3620,67.64,133.0,46.0,143,-55659.6,-25.912,-52.747,1947,1563,339,4.385,2887,400.7,141.5,0,0.0003,1,1,34,37,261.98,179.23,196.23,6.002,0.261,179,741.6,-0.0089,0.9063,0.2382,0.0058,0.0661,,
spill,2042,88,2130,5.65e-04,13.6,3620,65.71,132.81,44.89,136,-54252.6,-25.352,-52.722,1941,1559,335,4.31,2901,400.7,141.2,0,0.0,0,0,31,37,263.98,181.11,200.83,6.036,0.226,159,587.2,-0.0066,0.7042,0.2038,0.0051,0.0562,,
spill,2042,89,2131,5.60e-04,13.8,3620,63.73,129.91,43.78,130,-52123.0,-24.494,-51.431,1932,1560,331,4.315,2915,396.9,139.5,0,0.0,0,0,32,37,260.62,177.69,195.66,6.004,0.239,149,569.4,-0.004,0.7273,0.2168,0.0052,0.0531,,
spill,2042,90,2132,5.55e-04,14.3,3620,65.04,132.58,45.2,130,-53351.6,-25.357,-53.007,1912,1550,325,4.341,2900,400.0,140.8,0,0.0,0,0,32,37,258.94,175.76,193.28,5.9,0.208,115,393.2,-0.0043,0.6384,0.2342,0.0061,0.057,122.54,62.47
spill,2042,91,2133,5.50e-04,14.0,3620,66.17,133.0,45.16,120,-54512.2,-25.449,-52.387,1951,1577,323,4.388,2881,400.7,141.3,0,0.0,0,0,32,37,260.36,177.36,193.27,5.895,0.251,128,558.8,-0.0029,0.7208,0.2159,0.0038,0.0458,,
