variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,2042,36,2078,8.25e-04,10.0,2152,7.57,21.93,3.91,14,-3144.9,-1.385,-3.501,1931,1353,573,0.692,2095,250.8,86.6,0,0.0,0,0,6,8,154.71,22.84,23.67,0.589,0.966,0,0.0,0.0019,0.0102,0.0442,0.0016,0.0078,,
vecinos,2042,37,2079,8.20e-04,10.4,2152,7.53,21.77,4.13,13,-3312.6,-1.472,-3.599,1913,1342,567,0.679,2095,250.4,86.5,0,0.0,0,0,5,9,153.54,22.25,23.06,0.554,0.98,0,0.0,-0.001,0.011,0.0532,0.003,0.0092,,
vecinos,2042,38,2080,8.15e-04,9.8,2152,7.3,21.72,4.03,14,-3232.1,-1.429,-3.583,1921,1345,572,0.685,2095,250.6,86.5,0,0.0,0,0,4,8,155.15,23.25,24.31,0.596,0.97,0,0.0,-0.0158,0.0107,0.065,0.0019,0.0146,,
vecinos,2042,39,2081,8.10e-04,9.4,2152,8.4,22.99,4.03,17,-3227.6,-1.434,-3.603,1911,1337,570,0.725,2095,253.0,87.4,0,0.0,0,0,3,9,154.71,22.94,23.89,0.582,0.972,0,0.0,-0.0004,0.0109,0.0526,0.0026,0.0117,,
vecinos,2042,40,2082,8.05e-04,8.9,2152,7.56,21.88,4.02,14,-3238.4,-1.439,-3.567,1917,1353,560,0.676,2093,250.6,86.5,0,0.0,0,0,3,9,154.24,22.42,23.5,0.537,0.989,0,0.0,-0.0004,0.0097,0.0588,0.0007,0.006,21.57,7.2
vecinos,2042,41,2083,8.00e-04,9.0,2152,7.63,22.06,4.14,15,-3328.3,-1.475,-3.611,1928,1369,555,0.675,2092,251.5,86.8,0,0.0,0,0,4,9,154.61,22.99,23.85,0.569,0.975,0,0.0,-0.0006,0.0108,0.1003,0.0032,0.0212,,
vecinos,2042,42,2084,7.95e-04,9.0,2152,7.49,21.85,4.14,13,-3296.0,-1.467,-3.625,1918,1358,556,0.69,2094,251.0,86.6,0,0.0,0,0,6,9,154.66,22.82,23.74,0.563,0.975,0,0.0,-0.0007,0.0109,0.1,0.0017,0.0177,,
vecinos,2042,43,2085,7.90e-04,9.0,2152,7.67,21.87,4.15,14,-3344.3,-1.484,-3.612,1928,1378,545,0.659,2091,250.6,86.5,0,0.0,0,0,3,9,154.02,22.02,22.9,0.509,0.987,0,0.0,-0.0037,0.0113,0.1126,0.0016,0.0139,,
vecinos,2042,44,2086,7.85e-04,8.1,2152,7.85,22.42,4.3,15,-3474.2,-1.54,-3.733,1932,1384,545,0.678,2092,252.4,87.1,0,0.0,0,0,3,9,155.15,22.96,23.95,0.537,0.968,0,0.0,-0.0031,0.0109,0.1745,0.0115,0.0612,,
vecinos,2042,45,2087,7.80e-04,8.3,2152,8.17,23.42,4.45,17,-3541.4,-1.574,-3.923,1902,1313,585,0.779,2093,255.4,88.0,0,0.0,0,0,5,9,157.93,25.81,27.01,0.745,0.898,0,0.0,-0.0011,0.0131,0.179,0.0066,0.0509,,
vecinos,2042,46,2088,7.75e-04,8.2,2152,7.45,22.3,4.07,18,-3265.8,-1.438,-3.661,1918,1320,593,0.734,2091,253.0,87.2,0,0.0,0,0,5,9,156.22,24.78,25.77,0.706,0.917,0,0.0,-0.0027,0.0101,0.157,0.0041,0.0344,,
vecinos,2042,47,2089,7.70e-04,8.2,2152,7.78,22.43,4.19,15,-3360.0,-1.493,-3.719,1904,1317,584,0.737,2093,253.1,87.3,0,0.0,0,0,4,8,156.34,24.22,25.28,0.682,0.941,0,0.0,-0.0022,0.0117,0.1337,0.0023,0.0238,,
vecinos,2042,48,2090,7.65e-04,8.0,2152,7.84,22.4,4.12,17,-3307.9,-1.47,-3.68,1909,1333,573,0.712,2089,252.4,87.1,0,0.0,0,0,4,9,155.32,23.19,24.12,0.61,0.953,0,0.0,-0.0005,0.0098,0.1181,0.0029,0.0299,,
vecinos,2042,49,2091,7.60e-04,8.0,2152,7.19,21.5,4.1,13,-3291.1,-1.453,-3.625,1932,1368,559,0.678,2095,250.5,86.4,0,0.0,0,0,4,10,155.31,23.0,24.05,0.591,0.973,0,0.0,0.0006,0.01,0.0899,0.0031,0.0175,,
vecinos,2042,50,2092,7.55e-04,7.7,2152,7.46,22.07,4.16,17,-3334.2,-1.482,-3.689,1921,1360,557,0.685,2096,251.4,86.7,0,0.0,0,0,6,9,156.25,23.64,24.89,0.595,0.966,0,0.0,-0.0028,0.0122,0.0957,0.0027,0.0203,21.62,7.23
vecinos,2042,51,2093,7.50e-04,8.1,2152,7.76,22.36,4.11,15,-3273.0,-1.453,-3.677,1917,1348,565,0.7,2091,252.2,87.0,0,0.0,0,0,6,9,155.62,23.49,24.47,0.604,0.962,0,0.0,-0.001,0.0104,0.0729,0.0013,0.0109,,
