variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
vecinos,42,168,210,1.65e-04,11.1,3620,63.96,123.26,43.94,112,-52934.9,-24.875,-48.366,1946,1590,308,3.723,2928,387.5,136.4,0,0.0,0,0,33,37,254.19,171.57,189.81,5.276,0.241,0,0.0,-0.0052,0.5156,0.1789,0.0023,0.0275,,
vecinos,42,169,211,1.60e-04,11.2,3620,63.48,125.23,43.1,132,-52521.4,-24.383,-48.682,1961,1590,324,3.966,2902,389.5,137.2,0,0.0,0,0,31,37,255.83,173.08,191.56,5.526,0.259,0,0.0,-0.0032,0.5144,0.1755,0.0015,0.0232,,
vecinos,42,170,212,1.55e-04,11.5,3620,63.14,124.68,42.59,126,-52113.4,-24.06,-47.947,1978,1612,319,3.971,2902,388.4,136.7,0,0.0014,5,2,34,37,257.85,174.83,192.88,5.644,0.274,0,0.0,-0.0049,0.6003,0.1741,0.0015,0.0224,120.91,63.78
vecinos,42,171,213,1.50e-04,12.1,3620,63.07,125.87,42.97,132,-51958.2,-24.212,-48.909,1957,1590,319,4.078,2919,390.7,137.4,0,0.0,0,0,29,38,261.2,178.42,196.42,5.967,0.216,0,0.0,-0.0048,0.534,0.1601,0.0026,0.0362,,
vecinos,42,172,214,1.45e-04,12.3,3620,60.83,123.72,41.91,115,-50117.9,-23.618,-48.479,1937,1579,314,3.941,2926,386.7,135.8,0,0.0,0,0,30,37,254.28,171.09,187.85,5.608,0.257,0,0.0,-0.0045,0.515,0.1674,0.002,0.0298,,
vecinos,42,173,215,1.40e-04,12.9,3620,64.05,124.41,43.78,121,-52783.8,-24.688,-48.63,1949,1581,319,3.855,2915,388.6,136.8,0,0.0,0,0,32,37,258.53,175.71,193.4,5.494,0.229,0,0.0,-0.0032,0.5531,0.1613,0.0014,0.0183,,
vecinos,42,174,216,1.35e-04,12.1,3620,67.56,127.59,45.42,128,-56239.3,-25.893,-49.315,1984,1614,319,3.95,2901,394.1,139.0,0,0.0003,1,1,34,37,263.37,180.55,198.94,5.629,0.221,0,0.0,-0.0031,0.6263,0.1577,0.0012,0.0157,,
vecinos,42,175,217,1.30e-04,11.9,3620,60.57,120.29,42.19,106,-49771.6,-23.701,-47.661,1915,1552,311,3.846,2943,383.7,134.8,0,0.0,0,0,29,37,259.45,176.68,191.9,5.803,0.202,0,0.0,-0.0041,0.5656,0.1624,0.0013,0.0179,,
vecinos,42,176,218,1.25e-04,12.6,3620,62.88,121.45,43.38,118,-52062.8,-24.558,-47.89,1937,1587,309,3.755,2923,385.1,135.4,0,0.0003,1,1,34,37,257.35,174.35,192.79,5.521,0.227,0,0.0,-0.0036,0.3904,0.1597,0.0015,0.0224,,
vecinos,42,177,219,1.20e-04,12.2,3620,62.68,121.05,42.77,111,-51630.9,-24.104,-47.094,1957,1593,315,3.814,2923,384.3,135.2,0,0.0,0,0,30,37,261.06,178.26,196.09,5.723,0.227,0,0.0,-0.0036,0.4296,0.1536,0.0013,0.0178,,
vecinos,42,178,220,1.15e-04,11.8,3620,66.52,125.87,45.27,137,-56324.4,-26.222,-49.624,1966,1607,308,3.798,2911,391.8,138.1,0,0.0,0,0,31,38,259.34,176.73,193.85,5.448,0.231,0,0.0,-0.0047,0.6279,0.1617,0.0023,0.0308,,
