variante,base,episodio,semilla,lr,segundos,vehiculos,espera_prom,timeloss_prom,cola_prom,cola_max,recompensa,recompensa_decision,recompensa_total_decision,decisiones,decisiones_libres,cambios_fase,paradas_prom,throughput,co2_prom,nox_prom,no_terminados,spillback_tasa,spillback_seg,spillback_eventos,cola_max_enlace,veh_max_enlace,viaje_corredor_prom,retraso_corredor_prom,retraso_corredor_punta,paradas_corredor,paradas_corredor_le1,spill_activaciones,spill_suma,perdida_politica,perdida_valor,entropia_libre,kl_aprox,clipfrac,eval_timeloss,eval_espera
local,42,127,169,3.70e-04,7.3,2152,8.39,23.94,4.62,16,-3697.6,-1.639,-4.001,1926,1363,558,0.841,2093,257.6,88.7,0,0.0,0,0,5,9,159.13,27.24,28.17,0.921,0.817,0,0.0,-0.0079,0.0136,0.1902,0.0028,0.0337,,
local,42,128,170,3.65e-04,7.5,2152,8.34,23.92,4.58,17,-3680.4,-1.623,-4.019,1924,1340,579,0.855,2088,257.9,88.8,0,0.0,0,0,4,8,159.2,27.13,28.51,0.925,0.834,0,0.0,0.0037,0.0122,0.1828,0.0027,0.0339,,
local,42,129,171,3.60e-04,7.3,2152,8.85,24.61,4.61,20,-3643.4,-1.621,-4.04,1906,1327,575,0.864,2094,259.2,89.3,0,0.0,0,0,4,8,159.46,27.76,28.88,0.936,0.799,0,0.0,-0.0011,0.0143,0.1709,0.0028,0.0315,,
local,42,130,172,3.55e-04,7.4,2152,8.28,23.64,4.38,17,-3527.9,-1.547,-3.908,1926,1323,599,0.835,2093,256.8,88.5,0,0.0,0,0,5,8,159.33,26.88,27.4,0.907,0.828,0,0.0,-0.0062,0.0133,0.1808,0.0022,0.0307,24.12,8.55
local,42,131,173,3.50e-04,7.2,2152,8.41,24.03,4.59,20,-3643.8,-1.617,-4.035,1908,1322,582,0.86,2092,258.2,88.9,0,0.0,0,0,5,9,159.64,27.78,28.89,0.963,0.808,0,0.0,-0.0004,0.012,0.1794,0.002,0.0258,,
local,42,132,174,3.45e-04,7.4,2152,8.53,24.05,4.54,16,-3640.7,-1.601,-3.954,1928,1340,583,0.871,2094,258.1,88.9,0,0.0,0,0,4,9,158.34,26.92,27.67,0.94,0.809,0,0.0,0.0005,0.0143,0.1849,0.0023,0.0286,,
local,42,133,175,3.40e-04,7.5,2152,8.73,24.66,4.93,18,-3903.0,-1.725,-4.21,1928,1363,561,0.885,2090,259.7,89.4,0,0.0,0,0,5,9,161.05,28.75,30.0,1.011,0.776,0,0.0,-0.0043,0.0145,0.1656,0.0023,0.0288,,
local,42,134,176,3.35e-04,7.3,2152,8.09,23.47,4.48,16,-3562.2,-1.579,-3.954,1916,1339,572,0.836,2096,256.8,88.4,0,0.0,0,0,4,9,158.63,26.98,28.37,0.93,0.818,0,0.0,-0.0018,0.0142,0.1714,0.0026,0.0325,,
local,42,135,177,3.30e-04,7.4,2152,8.02,23.58,4.53,16,-3612.8,-1.604,-4.025,1910,1328,577,0.836,2091,257.0,88.5,0,0.0,0,0,4,8,159.82,27.64,29.26,0.959,0.797,0,0.0,-0.0011,0.0141,0.1776,0.0021,0.0279,,
local,42,136,178,3.25e-04,7.4,2152,8.36,23.72,4.52,18,-3641.0,-1.607,-3.941,1923,1342,576,0.838,2090,257.6,88.7,0,0.0,0,0,5,9,158.03,26.46,27.61,0.899,0.829,0,0.0,-0.0062,0.0134,0.1808,0.0019,0.0239,,
local,42,137,179,3.20e-04,7.4,2152,7.98,23.31,4.45,17,-3518.0,-1.566,-3.931,1894,1299,593,0.823,2091,256.1,88.2,0,0.0,0,0,5,9,158.57,26.74,28.0,0.885,0.847,0,0.0,0.0009,0.0145,0.1719,0.0017,0.0243,,
local,42,138,180,3.15e-04,7.4,2152,9.35,25.01,4.98,19,-4019.3,-1.779,-4.172,1931,1373,554,0.89,2095,260.0,89.6,0,0.0,0,0,5,8,159.45,27.59,28.32,0.96,0.796,0,0.0,-0.0035,0.0162,0.1718,0.0022,0.025,,
local,42,139,181,3.10e-04,7.4,2152,8.53,24.15,4.53,16,-3617.6,-1.604,-4.002,1911,1326,583,0.862,2094,258.1,88.9,0,0.0,0,0,4,8,158.98,27.19,27.98,0.933,0.822,0,0.0,0.0003,0.0147,0.1648,0.0014,0.0207,,
local,42,140,182,3.05e-04,7.4,2152,8.37,23.75,4.64,16,-3722.3,-1.648,-3.999,1924,1357,563,0.845,2090,257.6,88.7,0,0.0,0,0,4,8,158.39,26.59,27.54,0.912,0.836,0,0.0,0.0044,0.0134,0.1693,0.0027,0.0306,23.92,8.56
